Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-03-18 00:00:00-04:00,217.1305854320526,228.26972462878717,209.566632879994,220.5771026611328,327597100,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,219.88778223383576,227.35983549708297,213.426712889275,221.04580688476562,289322000,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,224.21308170970707,226.00656675527406,211.24268926950347,211.52003479003906,347158800,1.406,0.0,0.0
2020-03-23 00:00:00-04:00,210.95607325737478,212.33353276775054,201.77602391744185,206.11181640625,326025200,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,216.7156008954363,225.66453337815528,216.1424304516899,224.78627014160156,235494500,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,226.37629971613586,236.98928807570127,221.6429899096857,228.1512908935547,299430300,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,230.67515538917098,242.95217610777343,230.24065072917423,241.47303771972656,257632800,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,234.14194343088235,241.1124833751694,232.08960643295197,234.28060913085938,224341200,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,236.38842593105377,242.61014323861284,234.3823154204851,241.88905334472656,171369500,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,240.88135875947594,243.44214600085613,236.86913806298492,238.28358459472656,194881100,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,229.25146926758248,238.20040095463813,225.47960689763795,227.55967712402344,189554600,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,226.67213727806453,233.59644935324113,226.11744636689545,232.81065368652344,177660400,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,231.82151280078162,234.18818235380274,226.69992382075606,229.44561767578125,135561200,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,238.36678923826204,246.83498925904706,229.42711173202002,244.85659790039062,188061200,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,253.50042654973578,254.25850325350686,244.88433607330947,245.106201171875,201427200,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,247.72239719029454,255.15518661293638,245.21707698942527,253.33396911621094,153774500,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,256.6159493233561,259.96257501604964,254.6653191618094,257.18914794921875,189999200,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,256.20925310466913,256.5513046584559,250.91199627601884,254.8410186767578,114839100,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,259.75918967799674,263.3831185856774,254.7023065223596,262.3569641113281,134143400,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,256.60663502047424,262.49553860871043,254.65597732067624,256.78228759765625,121775000,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,258.06733065404563,258.88087360957286,254.9333733739503,258.0211181640625,131798300,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,263.8268205525899,265.6017976989735,261.0718734284647,264.9916687011719,146684800,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,261.26601395870415,265.1303430857355,260.10119398463854,260.32305908203125,100109300,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,255.83009403466087,257.0411545821082,251.47579447793697,252.4187774658203,126385700,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,257.3277615377955,259.7776159747217,255.99651455834245,258.0211181640625,92951600,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,259.3061997684544,262.49565246091066,257.6976209563086,258.002685546875,104709700,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,259.5279696881477,262.27366254824574,257.46637954454104,261.5987854003906,85063200,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,263.58643565736423,266.49852768084895,263.12419793259676,265.37066650390625,77896600,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,269.04084563004807,269.39215082857385,263.84529791564745,264.150390625,105270000,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,269.5124087829115,272.6094081249225,268.4770004780296,271.0655212402344,118745600,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,269.6787739628933,271.16719437484034,266.7944145558796,268.54168701171875,122901700,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,263.76213297084365,268.70808310699516,260.25836252346903,261.4324645996094,125180000,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,259.5372523753031,262.4585984481411,258.04886030775276,262.1535339355469,80873200,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,264.99173947915517,267.4046076168223,262.283004121062,264.5757141113281,79569900,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,266.28590470946597,266.67416858210794,262.3476304390231,262.7821350097656,73632600,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,266.01781453590644,267.8944985976931,265.44464426276255,265.9530944824219,75250400,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,269.1056204111253,270.82515983445404,267.96850517613757,270.3536682128906,76452400,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,268.41221763685536,271.7958014072516,267.9869667995307,270.4090881347656,79514200,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,271.60167035432886,272.0176674098095,264.8807152817734,265.0194091796875,95870800,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,264.4554587301692,265.5001205570655,257.8916770510911,260.3323059082031,144721100,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,257.8824819420396,263.5772268557951,252.372587009334,263.44781494140625,121977900,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,261.04408121596526,264.704995438048,260.0918728027323,264.6587829589844,111146300,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,270.91756766232015,274.3381387225652,270.5940237673094,272.7203063964844,119703800,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,272.1193539824587,273.83886477501505,269.9006185480062,269.9190979003906,95189300,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,273.47842309649246,275.3735870986139,273.24730415902593,274.50457763671875,85861700,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,274.3751882480255,275.1887314887991,271.509307545396,272.60943603515625,78293900,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,272.32278593242313,273.3027278174098,271.07473822222124,273.1270751953125,63958200,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,279.1269181511827,279.3672908413051,273.1455597403655,276.4921569824219,88951400,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,279.3025651137045,280.64306602531383,274.4490681901454,280.6060791015625,104817400,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,281.641460485476,283.6660641238204,279.4134711049725,280.0883483886719,90405200,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,279.6168258055056,281.9280143403951,276.8526533458579,281.33636474609375,119090800,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,280.6892492649756,283.08363744550684,280.171545237442,282.4734802246094,55758300,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,283.39799238298974,284.85867967388253,282.05751965049484,284.81243896484375,74267200,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,286.8092679717843,289.56421509801055,286.5319366089357,288.6027526855469,92567600,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,287.6135466624691,289.36081882304234,285.73686260819716,287.84466552734375,75794400,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,293.2713855347524,297.0062464009273,293.2066654759302,295.2220153808594,150524700,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,296.03564035183064,298.98472039638017,295.49020301803864,298.79058837890625,73641200,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,296.10954876766465,298.8644964483204,295.2405393721812,296.56256103515625,77479200,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,297.1449581975567,298.0417006533348,294.1866250080655,294.90771484375,95000800,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,287.93715120319683,288.57504159924287,277.35192292528046,277.9065856933594,209243600,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,284.9603461840579,285.73690229235734,276.0484161874025,281.2347106933594,194678900,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,275.5122157233881,284.99734466801493,274.32888805139385,283.8602294921875,135782700,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,291.65361044593334,291.80152994673745,284.4334573261957,289.32391357421875,137627500,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,290.35005990509615,290.645898869627,287.38247290117295,288.1220703125,83398900,0.0,0.0,0.0
2020-06-18 00:00:00-04:00,286.5966900520467,288.71371886484155,286.1344522516145,288.2330017089844,80828700,0.0,0.0,0.0
2020-06-19 00:00:00-04:00,291.7206933521213,291.91567966607613,284.6266032887639,286.5858459472656,135549600,1.366,0.0,0.0
2020-06-22 00:00:00-04:00,285.982180772318,288.8235223831238,284.8307955890103,288.42425537109375,74649400,0.0,0.0,0.0
2020-06-23 00:00:00-04:00,291.0891805053778,292.0270187909269,289.3435136651866,289.7520751953125,68471200,0.0,0.0,0.0
2020-06-24 00:00:00-04:00,287.70002810968066,288.32216496828954,280.5131076529364,282.36090087890625,132813500,0.0,0.0,0.0
2020-06-25 00:00:00-04:00,281.7852452795578,285.65728617924003,279.7517316781073,285.38800048828125,89468000,0.0,0.0,0.0
2020-06-26 00:00:00-04:00,284.28291322644804,284.4964884566718,278.02453840273796,278.6094970703125,127961000,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,279.87235979034114,282.84368262578727,277.56956121492385,282.70440673828125,79773300,0.0,0.0,0.0
2020-06-30 00:00:00-04:00,282.26795269911554,288.03422871066033,282.110116159805,286.32568359375,113394800,0.0,0.0,0.0
2020-07-01 00:00:00-04:00,287.4493212589986,289.60354975298884,286.98504934237536,288.3314208984375,72396500,0.0,0.0,0.0
2020-07-02 00:00:00-04:00,291.78560431906743,293.1412987145926,289.2506977966374,289.91925048828125,69344200,0.0,0.0,0.0
2020-07-06 00:00:00-04:00,293.763463817617,294.97985420338216,293.0113454367061,294.3948669433594,61713800,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,292.8441658271553,294.83123494372063,290.9777836088609,291.3584899902344,82910000,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,292.1291848808781,293.69842635013094,290.355690955589,293.5870056152344,54638600,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,294.19976731100644,294.4411977283452,288.4799350140295,291.9155578613281,83354200,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,291.8506175159601,295.1655258873221,290.4113858719339,294.896240234375,57550400,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,297.2547478306085,299.65037850017325,291.68348471943426,292.3427429199219,102997500,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,290.9127252369829,296.9111378459169,289.7056297809906,296.13116455078125,93657000,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,299.3718194357117,299.95680658213604,296.4561782096947,298.8518371582031,87196500,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,296.9390708176304,298.322592203229,296.28907873294133,297.86761474609375,54622500,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,298.8797410916634,299.5204387054067,296.8926433709142,298.7311706542969,62774900,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,298.46188007972546,301.89750408741526,297.7097617344977,301.1453857421875,56308800,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,303.12311599800523,303.56879885867374,300.7924621371037,301.7860107421875,57292200,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,301.42388564052834,303.8195445276494,301.3124649177615,303.5038146972656,57792900,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,303.1416743852284,303.8473766918392,298.5082502140692,299.8824768066406,75738000,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,298.01608517630467,298.98175013530283,296.437549692827,297.9510803222656,73766600,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,298.64758099237304,300.3003880114199,297.84901849809495,300.12396240234375,48293000,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,299.3903744004211,300.5139328151327,297.9232876462,298.2204284667969,57495000,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,299.10252170058675,302.4545795243995,299.06537201457814,301.8881530761719,48454200,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,298.89829788267394,301.2289523121222,296.79980778233363,300.81109619140625,61861700,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,302.61244819104195,303.29029543227045,298.36899581137703,303.1881408691406,84986800,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,304.85957317633483,306.06666904273914,304.31173561623353,305.2959899902344,53077900,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,304.432351034434,306.47515869140625,304.432351034434,306.47515869140625,41917900,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,307.7844392823345,308.6387121153047,307.51515362433486,308.3786926269531,42697700,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,307.793766340883,310.5608092445248,307.46877028298246,310.4400939941406,43679400,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,309.4651038076949,310.9507796860284,308.55512060219945,310.6629333496094,57308300,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,311.11795570087463,311.7772140178284,309.16800760009943,311.5915222167969,44282100,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,312.779998216801,313.42069573344673,308.28584943097746,309.0193786621094,69601100,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,311.4707625746392,314.1078238035738,311.44290739160823,313.3278503417969,53774400,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,312.55713279305854,314.07995831387274,311.83286972111046,312.76141357421875,41816100,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,312.3714848411413,313.3093233321429,311.6379271599544,312.770751953125,47260400,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,313.7920458500741,314.163457645655,312.7799366639321,313.7641906738281,35481000,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,314.1635584830954,314.8692609570418,312.5571672388959,314.442138671875,38733900,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,314.8227712360739,315.3427535089816,312.5664165514663,313.1328430175781,68054200,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,311.39642778595925,314.59062064920715,311.266446392232,314.1077880859375,42207800,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,313.7734591448654,315.44482625476024,313.4298742171336,315.22198486328125,55106600,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,317.67346859897685,318.4905918525047,315.19427198879686,318.41632080078125,48588700,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,318.98268008570847,319.61408312745186,317.81270572131115,319.530517578125,38463400,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,320.1248027078068,323.00326611637297,319.5769652095019,322.7340087890625,50790200,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,323.6067956437199,324.8974567380326,321.76826879321163,323.43963623046875,58034100,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,324.4703140245075,325.6588488315351,323.27248471263505,325.5288391113281,48588900,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,325.3153027924507,326.1974023373853,324.1174734415584,324.349609375,66099200,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,325.1853077897396,327.5066672292479,324.28461919373416,327.404541015625,54908700,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,329.32665006940977,333.11509639783384,328.17523646014934,332.14013671875,69540000,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,330.4408679185456,330.9144343105213,318.1098077482634,320.7097473144531,148011100,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,321.3968919628231,322.97539952840935,310.94147899344426,318.0912780761719,139156300,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,312.6500197321519,318.1563067906495,309.0937089371618,309.4001159667969,114465300,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,313.42999106593817,317.98914514563717,312.55715750804563,315.50994873046875,91462300,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,317.3948707061211,318.054128915876,309.0658311043567,310.0315246582031,90569500,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,311.8235771656819,312.8913968390174,307.3479893715586,310.1893310546875,84680200,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,313.37424422394645,316.0577494610093,310.3379161388723,314.2749328613281,65605700,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,316.7448926772935,317.580576525302,314.28425699380307,315.86279296875,52920900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,317.1069767832356,318.54620822308874,314.33061177472035,314.60919189453125,82096000,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,309.72502362128466,313.5692080083964,309.19574692968456,311.84210205078125,91523300,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,312.65228607903504,312.76415281801945,305.7535621550349,308.25201416015625,105877900,1.339,0.0,0.0
2020-09-21 00:00:00-04:00,303.63732818903327,304.9704541918905,299.9362519889033,304.8212890625,99450800,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,306.31289693707777,308.4850517925601,303.7864500225596,307.9256896972656,63612100,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,308.48506099571813,308.7647562768786,300.28117818777594,300.78460693359375,93112200,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,299.46084159117197,304.66284479348815,298.13701862085844,301.5863952636719,76681300,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,300.72870054393417,307.2545266690337,299.85240149573735,306.4621276855469,71069400,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,310.6480128172268,312.27013785969075,309.6504867150998,311.55230712890625,64584600,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,311.3470914851777,312.09288862759786,309.15627326010457,309.85546875,51304000,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,310.52671711516024,315.37448419721386,310.3309503317547,312.2048034667969,104081100,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,314.8150701179666,315.7939323237668,312.31661865052024,314.2091064453125,88698700,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,309.23095908788724,314.18126230576416,308.7554969137406,311.2259826660156,89431100,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,313.2954974196596,316.9313080981373,313.24889576942803,316.744873046875,45713100,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,316.88473389843483,318.9916521575981,311.72933343138027,312.2420654296875,90128900,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,315.21603328200314,318.488277961641,315.188066594585,317.6772155761719,56999600,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,319.6256799054677,320.5579408773662,318.7027221970522,320.49267578125,45242500,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,322.1520812575814,323.8208362705735,321.5274823733392,323.3547058105469,59528600,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,325.9089327639294,330.03883979857017,325.41483585516124,328.5565490722656,80388500,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,328.4167998932719,328.593931703181,325.4428859694368,326.4124450683594,73255500,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,326.99046289482385,328.0905237679991,323.625015193752,324.3614807128906,57727900,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,320.42741624843734,324.4454588310538,319.8867173935012,323.960693359375,60357700,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,325.32175233282794,326.9905072926632,323.5877607329296,323.764892578125,89501900,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,325.03272629205986,325.6666568159004,317.9382351715598,318.842529296875,68425600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,320.19425828070683,323.38260245483957,319.4298261141032,320.11968994140625,60051900,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,320.0731277345706,322.2546433140585,319.20613191087523,319.5137939453125,63575000,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,319.72816327453256,321.8537168088674,317.57464305357536,321.2663879394531,55399300,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,322.4970111814187,322.5529445602362,319.8866920021182,322.357177734375,49143900,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,318.95441004602804,319.74683746079165,312.8853827916075,316.4000244140625,91473000,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,316.74495480868086,317.0805550577835,315.09483489956324,315.30926513671875,65994100,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,309.6037571211918,315.3371542354046,304.038160090243,304.5322570800781,127094300,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,304.76533333967944,310.8156958706313,303.0686121239546,307.62738037109375,90597700,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,306.0425653141652,307.3570564176711,300.7473309534802,304.4204406738281,120287300,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,307.8324890136719,309.8461470533537,305.07297690678973,307.8324890136719,86068300,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,311.0861216930012,315.3372288435115,307.9164405299495,313.2676086425781,93294200,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,317.7704400380699,324.3708632112278,316.58647892482344,320.2689208984375,126959700,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,325.5827842755687,328.3329652825249,325.22852058514377,326.5150451660156,82039700,0.0,0.0,0.0
