,strategy,benchmark
2023-11-24 00:00:00-05:00,10027.122646141814,10059.576246473054
2023-11-27 00:00:00-05:00,10027.122646141814,10041.459412259795
2023-11-28 00:00:00-05:00,10027.122646141814,10051.401813564828
2023-11-29 00:00:00-05:00,10027.122646141814,10044.33201505789
2023-11-30 00:00:00-05:00,10027.122646141814,10083.880278381703
2023-12-01 00:00:00-05:00,10027.122646141814,10143.536069598747
2023-12-04 00:00:00-05:00,10027.122646141814,10090.287434586553
2023-12-05 00:00:00-05:00,10027.122646141814,10088.299507680287
2023-12-06 00:00:00-05:00,10027.122646141814,10047.646609955184
2023-12-07 00:00:00-05:00,10027.122646141814,10124.314600984197
2023-12-08 00:00:00-05:00,10027.122646141814,10167.839409813969
2023-12-11 00:00:00-05:00,10027.122646141814,10207.388364831208
2023-12-12 00:00:00-05:00,10027.122646141814,10254.007810048812
2023-12-13 00:00:00-05:00,10027.122646141814,10395.412080508688
2023-12-14 00:00:00-05:00,10027.122646141814,10428.775221217391
2023-12-15 00:00:00-05:00,10027.122646141814,10411.603240224022
2023-12-18 00:00:00-05:00,10027.122646141814,10470.169614295144
2023-12-19 00:00:00-05:00,10027.122646141814,10533.836535689443
2023-12-20 00:00:00-05:00,10027.122646141814,10387.867088618103
2023-12-21 00:00:00-05:00,10027.122646141814,10486.363540784181
2023-12-22 00:00:00-05:00,10027.122646141814,10507.438747780358
2023-12-26 00:00:00-05:00,10027.122646141814,10551.80603920297
2023-12-27 00:00:00-05:00,10027.122646141814,10570.884327278342
2023-12-28 00:00:00-05:00,10027.122646141814,10574.876781733095
2023-12-29 00:00:00-05:00,10027.122646141814,10544.262430699235
2024-01-02 00:00:00-05:00,10027.122646141814,10485.25544791576
2024-01-03 00:00:00-05:00,10027.122646141814,10399.624493472904
2024-01-04 00:00:00-05:00,10027.122646141814,10366.126472546133
2024-01-05 00:00:00-05:00,10027.122646141814,10380.324863501219
2024-01-08 00:00:00-05:00,10027.122646141814,10528.51395477653
2024-01-09 00:00:00-05:00,10027.122646141814,10512.540678490383
2024-01-10 00:00:00-05:00,10027.122646141814,10571.993803533613
2024-01-11 00:00:00-05:00,10027.122646141814,10567.335248309639
2024-01-12 00:00:00-05:00,10027.122646141814,10574.654748143355
2024-01-16 00:00:00-05:00,10027.122646141814,10535.833454610247
2024-01-17 00:00:00-05:00,10027.122646141814,10477.2691556194
2024-01-18 00:00:00-05:00,10027.122646141814,10570.439568405436
2024-01-19 00:00:00-05:00,10027.122646141814,10702.212007908545
2024-01-22 00:00:00-05:00,10027.122646141814,10724.841450032896
2024-01-23 00:00:00-05:00,10027.122646141814,10756.120518449123
2024-01-24 00:00:00-05:00,10027.122646141814,10767.8772316105
2024-01-25 00:00:00-05:00,10027.122646141814,10826.44429737505
2024-01-26 00:00:00-05:00,10027.122646141814,10812.68928190602
2024-01-29 00:00:00-05:00,10027.122646141814,10898.320928042302
2024-01-30 00:00:00-05:00,10027.122646141814,10889.889876873036
2024-01-31 00:00:00-05:00,10027.122646141814,10712.196602512562
2024-02-01 00:00:00-05:00,10027.122646141814,10852.400093184939
2024-02-02 00:00:00-05:00,10027.122646141814,10966.647096354
2024-02-05 00:00:00-05:00,10027.122646141814,10926.714943178767
2024-02-06 00:00:00-05:00,10027.122646141814,10958.4387704679
2024-02-07 00:00:00-05:00,10027.122646141814,11049.837064696578
2024-02-08 00:00:00-05:00,10027.122646141814,11054.716961816863
2024-02-09 00:00:00-05:00,10027.122646141814,11118.607300187752
2024-02-12 00:00:00-05:00,10027.122646141814,11113.72671137404
2024-02-13 00:00:00-05:00,10027.122646141814,10960.656339591591
2024-02-14 00:00:00-05:00,10027.122646141814,11060.262959706368
2024-02-15 00:00:00-05:00,10027.122646141814,11136.575420314426
2024-02-16 00:00:00-05:00,10027.122646141814,11081.116133112802
2024-02-20 00:00:00-05:00,10027.122646141814,11020.109464634821
2024-02-21 00:00:00-05:00,10027.122646141814,11030.092675851985
2024-02-22 00:00:00-05:00,10027.122646141814,11258.366031987223
2024-02-23 00:00:00-05:00,10027.122646141814,11266.13098238727
2024-02-26 00:00:00-05:00,10027.122646141814,11224.868011060455
2024-02-27 00:00:00-05:00,10027.122646141814,11245.72118446689
2024-02-28 00:00:00-05:00,10027.122646141814,11230.858076129438
2024-02-29 00:00:00-05:00,10027.122646141814,11271.232913097298
2024-03-01 00:00:00-05:00,10027.122646141814,11377.04955679052
2024-03-04 00:00:00-05:00,10027.122646141814,11364.848776449664
2024-03-05 00:00:00-05:00,10027.122646141814,11251.267182356394
2024-03-06 00:00:00-05:00,10027.122646141814,11308.279321299342
2024-03-07 00:00:00-05:00,10027.122646141814,11420.53148062788
2024-03-08 00:00:00-05:00,10027.122646141814,11351.98189533959
2024-03-11 00:00:00-04:00,10027.122646141814,11342.22140940559
2024-03-12 00:00:00-04:00,10027.122646141814,11464.233362974703
2024-03-13 00:00:00-04:00,10027.122646141814,11446.263859461176
2024-03-14 00:00:00-04:00,10027.122646141814,11423.637184110528
2024-03-15 00:00:00-04:00,10027.122646141814,11345.194999443878
2024-03-18 00:00:00-04:00,10027.122646141814,11412.621274608377
2024-03-19 00:00:00-04:00,10027.122646141814,11476.04333652988
2024-03-20 00:00:00-04:00,10027.122646141814,11582.189917987293
2024-03-21 00:00:00-04:00,10027.122646141814,11620.463390327026
2024-03-22 00:00:00-04:00,10027.122646141814,11598.433646403
2024-03-25 00:00:00-04:00,10027.122646141814,11566.38956505764
2024-03-26 00:00:00-04:00,10027.122646141814,11545.026613596257
2024-03-27 00:00:00-04:00,10027.122646141814,11642.048375378148
2024-03-28 00:00:00-04:00,10027.122646141814,11639.82527270705
2024-04-01 00:00:00-04:00,10027.122646141814,11619.571105807512
2024-04-02 00:00:00-04:00,10027.122646141814,11545.694789445753
2024-04-03 00:00:00-04:00,10027.122646141814,11558.377680104517
2024-04-04 00:00:00-04:00,10027.122646141814,11417.295738781148
2024-04-05 00:00:00-04:00,10027.122646141814,11536.56996977023
2024-04-08 00:00:00-04:00,10027.122646141814,11543.024161128047
2024-04-09 00:00:00-04:00,10027.122646141814,11556.375919329732
2024-04-10 00:00:00-04:00,10027.122646141814,11440.65975932389
2024-04-11 00:00:00-04:00,10027.122646141814,11527.00246630208
2024-04-12 00:00:00-04:00,10027.122646141814,11367.893610910827
2024-04-15 00:00:00-04:00,10027.122646141814,11225.475317888464
2024-04-16 00:00:00-04:00,10027.122646141814,11205.002575866318
2024-04-17 00:00:00-04:00,10027.122646141814,11138.687852037368
2024-04-18 00:00:00-04:00,10027.122646141814,11115.767898674107
2024-04-19 00:00:00-04:00,10027.122646141814,11018.744753505363
2024-04-22 00:00:00-04:00,10027.122646141814,11120.21825417686
2024-04-23 00:00:00-04:00,10027.122646141814,11252.177450904983
2024-04-24 00:00:00-04:00,10027.122646141814,11246.836885962995
2024-04-25 00:00:00-04:00,10027.122646141814,11204.112366427084
2024-04-26 00:00:00-04:00,10027.122646141814,11310.258947884497
2024-04-29 00:00:00-04:00,10027.122646141814,11350.312839102702
2024-04-30 00:00:00-04:00,10027.122646141814,11170.510591486416
2024-05-01 00:00:00-04:00,10027.122646141814,11134.237496534615
2024-05-02 00:00:00-04:00,10027.122646141814,11238.380933830393
2024-05-03 00:00:00-04:00,10027.122646141814,11377.685223048995
2024-05-06 00:00:00-04:00,10027.122646141814,11495.179726853032
2024-05-07 00:00:00-04:00,10027.122646141814,11507.864000898648
2024-05-08 00:00:00-04:00,10027.122646141814,11508.974860540773
2024-05-09 00:00:00-04:00,10027.122646141814,11575.290276063146
2024-05-10 00:00:00-04:00,10027.122646141814,11590.200419553565
2024-05-13 00:00:00-04:00,10027.122646141814,11591.756729762019
2024-05-14 00:00:00-04:00,10027.122646141814,11644.942420672447
2024-05-15 00:00:00-04:00,10027.122646141814,11789.142515960133
2024-05-16 00:00:00-04:00,10027.122646141814,11764.883444124174
2024-05-17 00:00:00-04:00,10027.122646141814,11781.796731776229
2024-05-20 00:00:00-04:00,10027.122646141814,11795.371906954506
2024-05-21 00:00:00-04:00,10027.122646141814,11824.298526028977
2024-05-22 00:00:00-04:00,10027.122646141814,11790.253375602257
2024-05-23 00:00:00-04:00,10027.122646141814,11704.136160680935
2024-05-24 00:00:00-04:00,10027.122646141814,11781.575389879916
2024-05-28 00:00:00-04:00,10027.122646141814,11789.807925035926
2024-05-29 00:00:00-04:00,10027.122646141814,11707.250164484696
2024-05-30 00:00:00-04:00,10027.122646141814,11629.586826615698
2024-05-31 00:00:00-04:00,10027.122646141814,11735.509991096522
2024-06-03 00:00:00-04:00,10027.122646141814,11745.080261338377
2024-06-04 00:00:00-04:00,10027.122646141814,11758.209985950323
2024-06-05 00:00:00-04:00,10027.122646141814,11897.956958961551
2024-06-06 00:00:00-04:00,10027.122646141814,11897.732850291535
2024-06-07 00:00:00-04:00,10027.122646141814,11883.272307528003
2024-06-10 00:00:00-04:00,10027.122646141814,11919.987394579004
2024-06-11 00:00:00-04:00,10027.122646141814,11948.69267175716
2024-06-12 00:00:00-04:00,10027.122646141814,12046.828751648305
2024-06-13 00:00:00-04:00,10027.122646141814,12071.086440097411
2024-06-14 00:00:00-04:00,10027.122646141814,12078.42807412076
2024-06-17 00:00:00-04:00,10027.122646141814,12174.559626463415
2024-06-18 00:00:00-04:00,10027.122646141814,12205.490773086374
2024-06-20 00:00:00-04:00,10027.122646141814,12172.336523792317
2024-06-21 00:00:00-04:00,10027.122646141814,12156.0153257129
2024-06-24 00:00:00-04:00,10027.122646141814,12116.498880286681
2024-06-25 00:00:00-04:00,10027.122646141814,12163.161902190122
2024-06-26 00:00:00-04:00,10027.122646141814,12178.341806116672
2024-06-27 00:00:00-04:00,10027.122646141814,12197.540448848164
2024-06-28 00:00:00-04:00,10027.122646141814,12149.539691858878
2024-07-01 00:00:00-04:00,10027.122646141814,12174.547175981748
2024-07-02 00:00:00-04:00,10027.122646141814,12256.476878902187
2024-07-03 00:00:00-04:00,10027.122646141814,12311.174611641809
2024-07-05 00:00:00-04:00,10027.122646141814,12382.164491336955
2024-07-08 00:00:00-04:00,10027.122646141814,12396.453494130843
2024-07-09 00:00:00-04:00,10027.122646141814,12408.509710545668
2024-07-10 00:00:00-04:00,10027.122646141814,12531.294977365023
2024-07-11 00:00:00-04:00,10027.122646141814,12423.241397132184
2024-07-12 00:00:00-04:00,10027.122646141814,12501.60334536142
2024-07-15 00:00:00-04:00,10027.122646141814,12535.984658793166
2024-07-16 00:00:00-04:00,10027.122646141814,12610.323718056905
2024-07-17 00:00:00-04:00,10027.122646141814,12433.511661121129
2024-07-18 00:00:00-04:00,10027.122646141814,12337.961131256297
2024-07-19 00:00:00-04:00,10027.122646141814,12256.030044949006
2024-07-22 00:00:00-04:00,10027.122646141814,12382.391366780676
2024-07-23 00:00:00-04:00,10027.122646141814,12362.967231992314
2024-07-24 00:00:00-04:00,10027.122646141814,12082.79127625184
2024-07-25 00:00:00-04:00,10027.122646141814,12019.834724006023
2024-07-26 00:00:00-04:00,10027.122646141814,12154.453481957038
2024-07-29 00:00:00-04:00,10027.122646141814,12161.597291660557
2024-07-30 00:00:00-04:00,10027.122646141814,12099.981241274287
2024-07-31 00:00:00-04:00,10027.122646141814,12296.66011679105
2024-08-01 00:00:00-04:00,10027.122646141814,12122.529063574373
2024-08-02 00:00:00-04:00,10027.122646141814,11896.82534851665
2024-08-05 00:00:00-04:00,10027.122646141814,11550.34781112232
2024-08-06 00:00:00-04:00,10027.122646141814,11656.836780825593
2024-08-07 00:00:00-04:00,10027.122646141814,11578.924433323244
2024-08-08 00:00:00-04:00,10027.122646141814,11846.595955308858
2024-08-09 00:00:00-04:00,10027.122646141814,11898.836792999398
2024-08-12 00:00:00-04:00,10027.122646141814,11905.08693479655
2024-08-13 00:00:00-04:00,10027.122646141814,12100.8735257938
2024-08-14 00:00:00-04:00,10027.122646141814,12139.04946936047
2024-08-15 00:00:00-04:00,10027.122646141814,12347.115002055712
2024-08-16 00:00:00-04:00,10027.122646141814,12374.79795635027
2024-08-19 00:00:00-04:00,10027.122646141814,12493.119033798353
2024-08-20 00:00:00-04:00,10027.122646141814,12472.802614490478
2024-08-21 00:00:00-04:00,10027.122646141814,12515.66823948529
2024-08-22 00:00:00-04:00,10027.122646141814,12417.436705901362
2024-08-23 00:00:00-04:00,10027.122646141814,12549.377226906985
2024-08-26 00:00:00-04:00,10027.122646141814,12519.461486233364
2024-08-27 00:00:00-04:00,10027.122646141814,12536.65145125581
2024-08-28 00:00:00-04:00,10027.122646141814,12463.874235747933
2024-08-29 00:00:00-04:00,10027.122646141814,12464.98786216376
2024-08-30 00:00:00-04:00,10027.122646141814,12583.979882235044
2024-09-03 00:00:00-04:00,10027.122646141814,12325.015397095662
2024-09-04 00:00:00-04:00,10027.122646141814,12299.78657107648
2024-09-05 00:00:00-04:00,10027.122646141814,12269.872213789711
2024-09-06 00:00:00-04:00,10027.122646141814,12063.368524850332
2024-09-09 00:00:00-04:00,10027.122646141814,12198.432733367677
2024-09-10 00:00:00-04:00,10027.122646141814,12251.565855577732
2024-09-11 00:00:00-04:00,10027.122646141814,12377.253468012499
2024-09-12 00:00:00-04:00,10027.122646141814,12481.509651336712
2024-09-13 00:00:00-04:00,10027.122646141814,12546.697606574739
2024-09-16 00:00:00-04:00,10027.122646141814,12565.228073456734
2024-09-17 00:00:00-04:00,10027.122646141814,12570.363205451207
2024-09-18 00:00:00-04:00,10027.122646141814,12533.082313177756
2024-09-19 00:00:00-04:00,10027.122646141814,12746.951153716966
2024-09-20 00:00:00-04:00,10027.122646141814,12724.916567938957
2024-09-23 00:00:00-04:00,10027.122646141814,12756.712331344392
2024-09-24 00:00:00-04:00,10027.122646141814,12793.214376820191
2024-09-25 00:00:00-04:00,10027.122646141814,12764.998818587628
2024-09-26 00:00:00-04:00,10027.122646141814,12815.608643179708
2024-09-27 00:00:00-04:00,10027.122646141814,12797.021457436782
2024-09-30 00:00:00-04:00,10027.122646141814,12848.302224652063
2024-10-01 00:00:00-04:00,10027.122646141814,12733.203055182194
2024-10-02 00:00:00-04:00,10027.122646141814,12738.576129715204
2024-10-03 00:00:00-04:00,10027.122646141814,12715.286812062468
2024-10-04 00:00:00-04:00,10027.122646141814,12830.835582259226
2024-10-07 00:00:00-04:00,10027.122646141814,12714.838594722434
2024-10-08 00:00:00-04:00,10027.122646141814,12835.089496829
2024-10-09 00:00:00-04:00,10027.122646141814,12923.992852870168
2024-10-10 00:00:00-04:00,10027.122646141814,12901.374477840633
2024-10-11 00:00:00-04:00,10027.122646141814,12978.629716588302
2024-10-14 00:00:00-04:00,10027.122646141814,13084.774222965438
2024-10-15 00:00:00-04:00,10027.122646141814,12983.110506601799
2024-10-16 00:00:00-04:00,10027.122646141814,13039.540239680071
2024-10-17 00:00:00-04:00,10027.122646141814,13040.658016256455
2024-10-18 00:00:00-04:00,10027.122646141814,13090.821006895352
2024-10-21 00:00:00-04:00,10027.122646141814,13069.323175215904
2024-10-22 00:00:00-04:00,10027.122646141814,13062.381339992773
2024-10-23 00:00:00-04:00,10027.122646141814,12943.025489179425
2024-10-24 00:00:00-04:00,10027.122646141814,12971.01693874197
2024-10-25 00:00:00-04:00,10027.122646141814,12966.537532115326
2024-10-28 00:00:00-04:00,10027.122646141814,13006.622549537698
2024-10-29 00:00:00-04:00,10027.122646141814,13027.67078049026
2024-10-30 00:00:00-04:00,10027.122646141814,12988.259472464792
2024-10-31 00:00:00-04:00,10027.122646141814,12733.65127252223
2024-11-01 00:00:00-04:00,10027.122646141814,12787.391701560295
2024-11-04 00:00:00-05:00,10027.122646141814,12759.84708595093
2024-11-05 00:00:00-05:00,10027.122646141814,12914.13898832366
2024-11-06 00:00:00-05:00,10027.122646141814,13235.256277947872
2024-11-07 00:00:00-05:00,10027.122646141814,13337.592320321564
2024-11-08 00:00:00-05:00,10027.122646141814,13395.369472193646
2024-11-11 00:00:00-05:00,10027.122646141814,13408.131215902971
2024-11-12 00:00:00-05:00,10027.122646141814,13366.481587951032
2024-11-13 00:00:00-05:00,10027.122646141814,13372.97520583413
2024-11-14 00:00:00-05:00,10027.122646141814,13286.983879116337
2024-11-15 00:00:00-05:00,10027.122646141814,13116.79547842774
2024-11-18 00:00:00-05:00,10027.122646141814,13170.540057626362
2024-11-19 00:00:00-05:00,10027.122646141814,13218.684686848252
2024-11-20 00:00:00-05:00,10027.122646141814,13223.164093474896
2024-11-21 00:00:00-05:00,10027.122646141814,13294.148439622633
2024-11-22 00:00:00-05:00,10027.122646141814,13335.355383781947
2024-11-25 00:00:00-05:00,10027.122646141814,13380.587983680462
2024-11-26 00:00:00-05:00,10027.122646141814,13450.454553251817
2024-11-27 00:00:00-05:00,10027.122646141814,13409.698593206242
2024-11-29 00:00:00-05:00,10027.122646141814,13493.001999270678
2024-12-02 00:00:00-05:00,10027.122646141814,13517.186368216631
2024-12-03 00:00:00-05:00,10027.122646141814,13523.454494042859
2024-12-04 00:00:00-05:00,10027.122646141814,13607.430226117347
2024-12-05 00:00:00-05:00,10027.122646141814,13585.03595975783
2024-12-06 00:00:00-05:00,10027.122646141814,13610.790472780756
2024-12-09 00:00:00-05:00,10027.122646141814,13540.698411152533
2024-12-10 00:00:00-05:00,10027.122646141814,13498.600565860557
2024-12-11 00:00:00-05:00,10027.122646141814,13602.952202877555
2024-12-12 00:00:00-05:00,10027.122646141814,13532.861524636182
2024-12-13 00:00:00-05:00,10027.122646141814,13530.174987369677
2024-12-16 00:00:00-05:00,10027.122646141814,13587.949372468056
2024-12-17 00:00:00-05:00,10027.122646141814,13531.965089956113
2024-12-18 00:00:00-05:00,10027.122646141814,13128.664937617552
2024-12-19 00:00:00-05:00,10027.122646141814,13124.632364944091
2024-12-20 00:00:00-05:00,10027.122646141814,13282.273446885414
