Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,return_1d,return_5d,return_10d,return_20d,volatility_20d,volatility_60d,volume_ratio,price_position,sma_20,sma_50,trend,target
2020-05-11 00:00:00-04:00,268.41221763685536,271.7958014072516,267.9869667995307,270.4090881347656,79514200,0.0,0.0,0.0,0.00020499045654287507,0.03149129472062917,0.01898635481169575,0.06108933930198446,0.017857789953029734,0.03828610362967602,0.7723921170624656,0.8958852931206723,262.9652214050293,251.3820101928711,1,0.008547117545719907
2020-05-12 00:00:00-04:00,271.60167035432886,272.0176674098095,264.8807152817734,265.0194091796875,95870800,0.0,0.0,0.0,-0.01993157475680707,0.0016770060315236535,0.003289862841509894,0.010148177607473663,0.017430930999719423,0.03835704605256896,0.9489175432475435,0.6408565486235424,263.0983436584473,251.00088348388672,1,0.018488037294585702
2020-05-13 00:00:00-04:00,264.4554587301692,265.5001205570655,257.8916770510911,260.3323059082031,144721100,0.0,0.0,0.0,-0.017685886803507467,-0.009322662293886341,-0.03959638718684122,0.013825012401592396,0.017212206774025553,0.03841115307712798,1.4163479981293623,0.41907226933380803,263.2758445739746,250.68869049072265,1,0.054439158747792815
2020-05-14 00:00:00-04:00,257.8824819420396,263.5772268557951,252.372587009334,263.44781494140625,121977900,0.0,0.0,0.0,0.011967431480830903,-0.00942000523021258,-0.018968645527613015,0.021031986900751143,0.01737286093747897,0.0384443119571328,1.1995305052359404,0.5664918770376481,263.5471794128418,250.2068356323242,1,0.034775847716890906
2020-05-15 00:00:00-04:00,261.04408121596526,264.704995438048,260.0918728027323,264.6587829589844,111146300,0.0,0.0,0.0,0.0045966143915350255,-0.02106457549309748,0.012340924698530431,-0.0012562121059092046,0.01630918576821611,0.038452750650956984,1.1124518584569825,0.623792442752819,263.5305351257324,249.94036590576172,1,0.03199701948920586
2020-05-18 00:00:00-04:00,270.91756766232015,274.3381387225652,270.5940237673094,272.7203063964844,119703800,0.0,0.0,0.0,0.030460063888185118,0.008547117545719907,0.040307572063992936,0.04762254776111319,0.01709032338778537,0.03866101060020937,1.1864685231319574,0.9292359388534295,264.15039749145507,249.9270346069336,1,0.013830472089797041
2020-05-19 00:00:00-04:00,272.1193539824587,273.83886477501505,269.9006185480062,269.9190979003906,95189300,0.0,0.0,0.0,-0.01027136018255026,0.018488037294585702,0.02019604787616336,0.0693305015192065,0.015582919520481716,0.03845262879526835,0.9583039094083555,0.7988194933654814,265.0254135131836,250.2846792602539,1,0.039593275482551205
2020-05-20 00:00:00-04:00,273.47842309649246,275.3735870986139,273.24730415902593,274.50457763671875,85861700,0.0,0.0,0.0,0.016988348627410943,0.054439158747792815,0.0446089785613375,0.06388414866947145,0.015294519513060125,0.038322556921821425,0.8674956444215254,0.962218622732837,265.8495864868164,250.47319854736327,1,0.02034126643724954
2020-05-21 00:00:00-04:00,274.3751882480255,275.1887314887991,271.509307545396,272.60943603515625,78293900,0.0,0.0,0.0,-0.006903861559899194,0.034775847716890906,0.025028253819300073,0.05661472266197576,0.015447263785233586,0.03833001845476623,0.8017338050721653,0.8798247444577018,266.57992401123045,250.88226135253908,1,0.03201257020982973
2020-05-22 00:00:00-04:00,272.32278593242313,273.3027278174098,271.07473822222124,273.1270751953125,63958200,0.0,0.0,0.0,0.001898830677634633,0.03199701948920586,0.010258440363523968,0.04406859067513347,0.015226263657478869,0.03787589772948009,0.6620898778142718,0.9023298163305334,267.1563385009766,251.78418731689453,1,0.034219987244447525
2020-05-26 00:00:00-04:00,279.1269181511827,279.3672908413051,273.1455597403655,276.4921569824219,88951400,0.0,0.0,0.0,0.012320571970768635,0.013830472089797041,0.022495800306181257,0.04190926836426323,0.015145162245184404,0.037899761637778216,0.9155785057870445,0.8934926689035184,267.71241302490233,252.36354644775392,1,0.03009228931926211
2020-05-27 00:00:00-04:00,279.3025651137045,280.64306602531383,274.4490681901454,280.6060791015625,104817400,0.0,0.0,0.0,0.014878983057020845,0.039593275482551205,0.058813314730873145,0.06229666531110212,0.015312757920124785,0.037537465965206934,1.0791389200868644,0.9986916767936468,268.53519744873046,253.56688293457032,1,0.028497862945763508
2020-05-28 00:00:00-04:00,281.641460485476,283.6660641238204,279.4134711049725,280.0883483886719,90405200,0.0,0.0,0.0,-0.0018450445355577827,0.02034126643724954,0.07588778661775075,0.0332865172492407,0.014344976525779218,0.03734396866763116,0.9445390031946358,0.8856721571061112,268.98633880615233,254.521826171875,1,0.02769239485788466
2020-05-29 00:00:00-04:00,279.6168258055056,281.9280143403951,276.8526533458579,281.33636474609375,119090800,0.0,0.0,0.0,0.004455795339583402,0.03201257020982973,0.06790168219336379,0.04764503372549633,0.014115445930683689,0.03695623611702002,1.2467234993866663,0.9255531953447205,269.6260726928711,255.7370114135742,1,0.04935604626617485
2020-06-01 00:00:00-04:00,280.6892492649756,283.08363744550684,280.171545237442,282.4734802246094,55758300,0.0,0.0,0.0,0.004041836111523978,0.034219987244447525,0.06731194433243437,0.08048356066728313,0.012368527298931205,0.0366949719512254,0.6057265061442486,0.9618903359684843,270.6781234741211,256.9655648803711,1,0.057765097598975634
2020-06-02 00:00:00-04:00,283.39799238298974,284.85867967388253,282.05751965049484,284.81243896484375,74267200,0.0,0.0,0.0,0.00828027727903713,0.03009228931926211,0.04433895197660731,0.08643371954263945,0.012402102424161792,0.036634544540732276,0.8097020506829141,0.9985765998540894,271.8110687255859,258.43141296386716,1,0.041255649202045275
2020-06-03 00:00:00-04:00,286.8092679717843,289.56421509801055,286.5319366089357,288.6027526855469,92567600,0.0,0.0,0.0,0.013308104570429302,0.028497862945763508,0.06921946216659025,0.09081346961463233,0.012521451203297469,0.03514514370824486,1.0021226779573034,0.9741484182899645,273.0124206542969,260.08123168945315,1,0.021846507351483302
2020-06-04 00:00:00-04:00,287.6135466624691,289.36081882304234,285.73686260819716,287.84466552734375,75794400,0.0,0.0,0.0,-0.0026267495758404147,0.02769239485788466,0.048596959677223994,0.09537379897094889,0.012359187867538816,0.034559739078803796,0.8195795365281311,0.9537651439574828,274.26554718017576,261.34239959716797,1,-0.0345258433599156
2020-06-05 00:00:00-04:00,293.2713855347524,297.0062464009273,293.2066654759302,295.2220153808594,150524700,0.0,0.0,0.0,0.025629621587740736,0.04935604626617485,0.08294863037237987,0.11005294356660333,0.013135961470013271,0.03403980253327776,1.5640013702767765,0.960024989113844,275.72899322509767,262.6838140869141,1,-0.04737893503455459
2020-06-08 00:00:00-04:00,296.03564035183064,298.98472039638017,295.49020301803864,298.79058837890625,73641200,0.0,0.0,0.0,0.012087760438336925,0.057765097598975634,0.09396180574643442,0.1051841476906572,0.01297214322620931,0.03148074070846296,0.7662755194257148,0.9958351612902603,277.1508392333984,263.83016510009764,1,-0.0499693078276785
2020-06-09 00:00:00-04:00,296.10954876766465,298.8644964483204,295.2405393721812,296.56256103515625,77479200,0.0,0.0,0.0,-0.007456819024448502,0.041255649202045275,0.07258941545314923,0.09671817275370698,0.013234563264431362,0.02968903285767007,0.8070664249192352,0.9480358613687256,278.458512878418,265.07580413818357,1,-0.02440850064037381
2020-06-10 00:00:00-04:00,297.1449581975567,298.0417006533348,294.1866250080655,294.90771484375,95000800,0.0,0.0,0.0,-0.005580091383180608,0.021846507351483302,0.05096694906959298,0.11277779901696827,0.01217484524812637,0.02576476162070818,0.9900297548331803,0.912533384413527,279.9529281616211,266.13617736816406,1,-0.023009382900834652
2020-06-11 00:00:00-04:00,287.93715120319683,288.57504159924287,277.35192292528046,277.9065856933594,209243600,0.0,0.0,0.0,-0.057648980662978855,-0.0345258433599156,-0.007789551789155191,0.06750710298457241,0.01803629283482643,0.026207664515818147,2.1096583010233187,0.5477972542471408,280.8316421508789,266.9286373901367,1,0.03715786723751524
2020-06-12 00:00:00-04:00,284.9603461840579,285.73690229235734,276.0484161874025,281.2347106933594,194678900,0.0,0.0,0.0,0.011975696767662303,-0.04737893503455459,-0.00036132567798730086,0.0675158218940215,0.018036498864097247,0.025251915947889322,1.8934192852768652,0.5436176366289054,281.7209869384766,268.00213806152345,1,0.01902729304186357
2020-06-15 00:00:00-04:00,275.5122157233881,284.99734466801493,274.32888805139385,283.8602294921875,135782700,0.0,0.0,0.0,0.009335685457727338,-0.0499693078276785,0.004909307827678067,0.0725517072153199,0.018083706908881784,0.025258222223279538,1.304969033550675,0.4799739396099573,282.6810592651367,269.0231295776367,1,0.01607842665057757
2020-06-16 00:00:00-04:00,291.65361044593334,291.80152994673745,284.4334573261957,289.32391357421875,137627500,0.0,0.0,0.0,0.019247797029564584,-0.02440850064037381,0.015840160021704186,0.060881448092815704,0.017369033497526547,0.024539764784563805,1.3114037887804,0.6678320385299594,283.51123962402346,270.22069549560547,1,0.0014798694508324495
2020-06-17 00:00:00-04:00,290.35005990509615,290.645898869627,287.38247290117295,288.1220703125,83398900,0.0,0.0,0.0,-0.004153971397910183,-0.023009382900834652,-0.0016655502020475055,0.06743862347534546,0.017173829027937994,0.02423367589870237,0.7991678195980382,0.6107969537172405,284.42138824462893,271.0860049438477,1,-0.019995585299470875
2020-06-18 00:00:00-04:00,286.5966900520467,288.71371886484155,286.1344522516145,288.2330017089844,80828700,0.0,0.0,0.0,0.0003850152692712605,0.03715786723751524,0.0013491171737687324,0.050011639843886124,0.016881817090600253,0.02153673702196193,0.7764112050531802,0.6147715673802719,285.10780944824216,271.9485409545898,1,-0.009870490900884432
2020-06-19 00:00:00-04:00,291.7206933521213,291.91567966607613,284.6266032887639,286.5858459472656,135549600,1.366,0.0,0.0,-0.0057146674806579645,0.01902729304186357,-0.029253134873604925,0.051268988026911044,0.016848711905710034,0.021529891943301314,1.2671939349516723,0.555754841699816,285.80662994384767,272.61357849121094,1,-0.027832319668783745
2020-06-22 00:00:00-04:00,285.982180772318,288.8235223831238,284.8307955890103,288.42425537109375,74649400,0.0,0.0,0.0,0.006414864690025279,0.01607842665057757,-0.03469430902778847,0.0560075567932703,0.0168684920134862,0.0203173112567313,0.6943944522413935,0.5912999974777343,286.57148895263674,273.23828063964845,1,-0.019831371759816863
2020-06-23 00:00:00-04:00,291.0891805053778,292.0270187909269,289.3435136651866,289.7520751953125,68471200,0.0,0.0,0.0,0.004603703743675691,0.0014798694508324495,-0.022964752583979675,0.047957664903072184,0.016728544338566707,0.01985163873188673,0.6430496793894263,0.6255390987461392,287.23448486328124,273.9365017700195,1,-0.011825253017611281
2020-06-24 00:00:00-04:00,287.70002810968066,288.32216496828954,280.5131076529364,282.36090087890625,132813500,0.0,0.0,0.0,-0.02550861563777962,-0.019995585299470875,-0.042544882121823724,0.006253684107494273,0.01756968926213906,0.019840492595262257,1.231137721664533,0.32576522727474194,287.3222259521484,274.3365805053711,1,0.021144995645455023
2020-06-25 00:00:00-04:00,281.7852452795578,285.65728617924003,279.7517316781073,285.38800048828125,89468000,0.0,0.0,0.0,0.010720675560789594,-0.009870490900884432,0.02692060994616674,0.01892135867164013,0.017707000953783688,0.019728942208102514,0.8296995107473388,0.44853940772095796,287.5872085571289,274.9086947631836,1,0.01587750708595781
2020-06-26 00:00:00-04:00,284.28291322644804,284.4964884566718,278.02453840273796,278.6094970703125,127961000,0.0,0.0,0.0,-0.023751886576769743,-0.027832319668783745,-0.009334600329293119,-0.00969255317648765,0.018529092661019413,0.019027058766457276,1.1818113305968525,0.17361446002000822,287.4508651733398,275.3204623413086,1,0.056657687692042824
2020-06-29 00:00:00-04:00,279.87235979034114,282.84368262578727,277.56956121492385,282.70440673828125,79773300,0.0,0.0,0.0,0.014697667204558007,-0.019831371759816863,-0.004071802365459787,0.0008175157309926462,0.018812169978877732,0.01891178833528474,0.7286825330869111,0.33969725984896776,287.46241149902346,275.6747171020508,1,0.030611773448458557
2020-06-30 00:00:00-04:00,282.26795269911554,288.03422871066033,282.110116159805,286.32568359375,113394800,0.0,0.0,0.0,0.012809410710110436,-0.011825253017611281,-0.010362883397468048,0.005313126892934061,0.018941220363724406,0.01880233810861423,1.0176102203622015,0.48657029194942836,287.53807373046874,276.1947695922852,1,0.025360358631980162
2020-07-01 00:00:00-04:00,287.4493212589986,289.60354975298884,286.98504934237536,288.3314208984375,72396500,0.0,0.0,0.0,0.007005090425395766,0.021144995645455023,0.0007266037818984827,-0.0009401566152247298,0.01876746400417421,0.016875122443256042,0.655623495258884,0.5679196975027704,287.5245071411133,276.9130224609375,1,0.012430615268091527
2020-07-02 00:00:00-04:00,291.78560431906743,293.1412987145926,289.2506977966374,289.91925048828125,69344200,0.0,0.0,0.0,0.0055069599591195395,0.01587750708595781,0.005850297395852744,0.007207307306309696,0.018792839233709092,0.016876731835999685,0.6298213233194114,0.6323194536183504,287.6282363891602,277.55098510742187,1,0.017166813647977897
2020-07-06 00:00:00-04:00,293.763463817617,294.97985420338216,293.0113454367061,294.3948669433594,61713800,0.0,0.0,0.0,0.015437458697690198,0.056657687692042824,0.027248453147719953,-0.0028017844009123882,0.01820540354390764,0.01647667565217344,0.5840744783024628,0.8138430944533038,287.58687896728514,278.27882873535157,1,-0.00697065150878573
2020-07-07 00:00:00-04:00,292.8441658271553,294.83123494372063,290.9777836088609,291.3584899902344,82910000,0.0,0.0,0.0,-0.01031396024207576,0.030611773448458557,0.010173328229158063,-0.024873937392053902,0.018112796079065057,0.016476062013441956,0.7812538280589513,0.6940770191365522,287.21527404785155,278.87402282714845,1,0.01638076364518093
2020-07-08 00:00:00-04:00,292.1291848808781,293.69842635013094,290.355690955589,293.5870056152344,54638600,0.0,0.0,0.0,0.007648706667427785,0.025360358631980162,0.013235212956928422,-0.010033483018003553,0.018148654384022765,0.016422532677217164,0.520455600827759,0.8121397443281033,287.06649627685545,279.438349609375,1,0.017932781227615546
2020-07-09 00:00:00-04:00,294.19976731100644,294.4411977283452,288.4799350140295,291.9155578613281,83354200,0.0,0.0,0.0,-0.0056931939150495214,0.012430615268091527,0.033838456219260626,-0.01014607903359599,0.01815038930581654,0.016066515581971856,0.7984124892049725,0.8516148678225886,286.91688842773436,279.99365295410155,1,0.020389652844721162
2020-07-10 00:00:00-04:00,291.8506175159601,295.1655258873221,290.4113858719339,294.896240234375,57550400,0.0,0.0,0.0,0.010210769151477672,0.017166813647977897,0.033316886939274815,0.06113440780335422,0.01226329982798755,0.01580924455530116,0.5944352161012634,0.9870763385596331,287.76637115478513,280.4702673339844,1,0.01300433812541657
2020-07-13 00:00:00-04:00,297.2547478306085,299.65037850017325,291.68348471943426,292.3427429199219,102997500,0.0,0.0,0.0,-0.008658968701749759,-0.00697065150878573,0.049292095187062124,0.03949737284980448,0.01234001210312652,0.015870392293109804,1.1167317693721615,0.7114057880979265,288.32177276611327,280.94628845214845,1,0.030110693818990564
2020-07-14 00:00:00-04:00,290.9127252369829,296.9111378459169,289.7056297809906,296.13116455078125,93657000,0.0,0.0,0.0,0.012958835895909626,0.01638076364518093,0.04749398131925853,0.04322879284831793,0.012479007032448053,0.015599428069241984,1.0391911092721817,0.8406212096260164,288.935319519043,281.64026245117185,1,0.01909574833160299
2020-07-15 00:00:00-04:00,299.3718194357117,299.95680658213604,296.4561782096947,298.8518371582031,87196500,0.0,0.0,0.0,0.00918739036314875,0.017932781227615546,0.04374792162279695,0.03293168361467025,0.01194675282986772,0.015411520904675579,0.9953557144015774,0.9506429037691602,289.4117156982422,282.374228515625,1,0.015566166777819967
2020-07-16 00:00:00-04:00,296.9390708176304,298.322592203229,296.28907873294133,297.86761474609375,54622500,0.0,0.0,0.0,-0.0032933456975483555,0.020389652844721162,0.03307372404277542,0.033824359317644825,0.011926129228849301,0.014820397456765569,0.6339325106321295,0.9066793702497196,289.89899291992185,283.0400665283203,1,0.006764287088626197
2020-07-17 00:00:00-04:00,298.8797410916634,299.5204387054067,296.8926433709142,298.7311706542969,62774900,0.0,0.0,0.0,0.0028991265429751945,0.01300433812541657,0.03039439482260886,0.03642250846734063,0.011924427369414386,0.01460174544505342,0.7362601642035778,0.9452529372088716,290.4239013671875,283.75904724121096,1,-0.0026113456132570434
2020-07-20 00:00:00-04:00,298.46188007972546,301.89750408741526,297.7097617344977,301.1453857421875,56308800,0.0,0.0,0.0,0.008081564045033796,0.030110693818990564,0.022930151156904888,0.05080341545409395,0.011862168397908057,0.014614860769109395,0.6926068272857481,0.9690841782566743,291.1518783569336,284.46289306640625,1,-0.003391794754969979
2020-07-21 00:00:00-04:00,303.12311599800523,303.56879885867374,300.7924621371037,301.7860107421875,57292200,0.0,0.0,0.0,0.00212729475638862,0.01909574833160299,0.035789314916832016,0.04632673959373568,0.0118273009254042,0.014540091951735203,0.7123065344248483,0.9314292156979911,291.8199661254883,285.0915399169922,1,-0.01181493557843094
2020-07-22 00:00:00-04:00,301.42388564052834,303.8195445276494,301.3124649177615,303.5038146972656,57792900,0.0,0.0,0.0,0.00569212585717116,0.015566166777819967,0.03377809266881493,0.04746036587549374,0.011840791883622937,0.014462183360785436,0.7233332286165254,0.9879721892916138,292.50755310058594,285.75343444824216,1,-0.00532336512048559
2020-07-23 00:00:00-04:00,303.1416743852284,303.8473766918392,298.5082502140692,299.8824768066406,75738000,0.0,0.0,0.0,-0.011931770591539825,0.006764287088626197,0.027291861398826445,0.062053832075173565,0.01046673077742718,0.0145525571212355,0.9830453938453945,0.8491160770695845,293.38363189697264,286.45069580078126,1,0.0030966110279406767
2020-07-24 00:00:00-04:00,298.01608517630467,298.98175013530283,296.437549692827,297.9510803222656,73766600,0.0,0.0,0.0,-0.006440511312771124,-0.0026113456132570434,0.010359033690842345,0.04402105138439505,0.010509607708613285,0.014248531304141061,0.9673142979432576,0.7756169505508028,294.01178588867185,287.2030712890625,1,0.017576914106874675
2020-07-27 00:00:00-04:00,298.64758099237304,300.3003880114199,297.84901849809495,300.12396240234375,48293000,0.0,0.0,0.0,0.007292747781709519,-0.003391794754969979,0.026616769770656745,0.07722086130682637,0.008590929925165833,0.01419261169165353,0.6681767621064233,0.8583057905720355,295.08750915527344,287.93659423828126,1,0.017232971157954635
