Date,return_1d,return_5d,return_10d,return_20d,volatility_20d,volatility_60d,volume_ratio,price_position,sma_20,sma_50,trend
2020-05-05 00:00:00-04:00,0.009239081339677213,0.0016099256915604876,0.048161223320267954,0.08053295205148991,0.019060586731237648,0.03820017602620689,0.6592101894786375,0.7102354881120712,260.01385192871095,252.37915588378905,1
2020-05-06 00:00:00-04:00,-0.006778848516208469,-0.030558506814640785,0.018451684112693822,0.07211528405157597,0.01920511492942494,0.03818675765913924,0.6441192363183295,0.6412399214683501,260.89764709472655,251.8878466796875,1
2020-05-07 00:00:00-04:00,0.012066993665197145,-0.009639669002233786,0.03081533968021466,0.04981208549533234,0.018007400550744915,0.03822669738057988,0.6816840795635687,0.6932240820393177,261.5286018371582,251.4810949707031,1
2020-05-08 00:00:00-04:00,0.016546428004655445,0.0341243143882084,0.033466229992881624,0.051186266793535884,0.018058834325755158,0.03828550181389369,0.7301233268034948,0.8960394191156198,262.1868293762207,251.41951110839844,1
2020-05-11 00:00:00-04:00,0.00020499045654287507,0.03149117464361906,0.01898588607893359,0.06108972050304007,0.017857742372572507,0.03828613030275226,0.7723921170624656,0.8958876705656852,262.9652374267578,251.38201110839844,1
2020-05-12 00:00:00-04:00,-0.019931461899734382,0.0016774679933846404,0.0032900942837643665,0.010148763933641725,0.01743088731500556,0.038357071361656635,0.9489175432475435,0.6408590790259262,263.09836730957034,251.00088562011717,1
2020-05-13 00:00:00-04:00,-0.01768588476693822,-0.009322431111282503,-0.039596058351280106,0.013824890269405143,0.017212208555633823,0.03841117838306009,1.4163479981293623,0.41907367695570885,263.27586669921874,250.68869506835938,1
2020-05-14 00:00:00-04:00,0.011967312852482204,-0.00942000523021258,-0.01896886850002777,0.021031745374660016,0.01737285896982213,0.038444337407531136,1.1995305052359404,0.5664925869321024,263.5471984863281,250.20683959960937,1
2020-05-15 00:00:00-04:00,0.004597077748244027,-0.02106412397226809,0.012341391627198606,-0.0012558664683998133,0.016309200434678456,0.03845277780002146,1.1124518584569825,0.6237992188811383,263.53055877685546,249.94037353515625,1
2020-05-18 00:00:00-04:00,0.03045958860252651,0.008547117545719907,0.04030745096067068,0.04762230213634555,0.017090301065028728,0.03866103058811617,1.1864685231319574,0.9292357976943851,264.1504180908203,249.927041015625,1
2020-05-19 00:00:00-04:00,-0.010270912579971148,0.01848838062232172,0.02019686228244999,0.06933079119747165,0.01558286919637636,0.038452640111820195,0.9583039094083555,0.7988250507179255,265.0254379272461,250.28468811035157,1
2020-05-20 00:00:00-04:00,0.016987775635003644,0.0544389179152156,0.0446089837418957,0.06388377873118323,0.015294437621296736,0.03832256501738188,0.8674956444215254,0.9622185766462755,265.8496063232422,250.4732080078125,1
2020-05-21 00:00:00-04:00,-0.006903862327424237,0.03477573187771377,0.025028139071328503,0.05661472935858991,0.015447178738963379,0.03833002688824299,0.8017338050721653,0.8798245887052524,266.57994384765624,250.88226959228516,1
2020-05-22 00:00:00-04:00,0.0018989428363689331,0.0319965434946472,0.010258440363523968,0.04406798168097947,0.015226148500355422,0.037875899962914746,0.6620898778142718,0.9023310173275322,267.15635070800784,251.7841955566406,1
2020-05-26 00:00:00-04:00,0.012320460236777686,0.013830360189152291,0.02249568744910846,0.0419086740872181,0.015145047628889415,0.03789976456158142,0.9155785057870445,0.8934925590001869,267.71241760253906,252.36355346679687,1
2020-05-27 00:00:00-04:00,0.014879426195798962,0.03959314451469487,0.05881353826283897,0.06229713463264974,0.0153126492308939,0.03753748065062212,1.0791389200868644,0.9986916806042782,268.5352081298828,253.56689239501952,1
2020-05-28 00:00:00-04:00,-0.001845152689484597,0.020341602218574506,0.07588789494723103,0.03328697507946443,0.014344874133108393,0.03734398054487854,0.9445390031946358,0.8856723580267393,268.9863555908203,254.52183654785156,1
2020-05-29 00:00:00-04:00,0.0044557943686036605,0.032012909632016084,0.06790191387171829,0.0476450228965577,0.014115360410263875,0.036956239553563065,1.2467234993866663,0.9255533174874888,269.62608947753904,255.73702392578124,1
2020-06-01 00:00:00-04:00,0.0040418352346587305,0.03422021071242942,0.06731168266753285,0.08048379413161721,0.012368401265956088,0.03669497040422965,0.6057265061442486,0.9618903863337289,270.6781433105469,256.965578918457,1
2020-06-02 00:00:00-04:00,0.008280167452941578,0.03009251338893404,0.04433906387725206,0.0864337094807972,0.012401975350540054,0.036634546157672074,0.8097020506829141,0.9985766010389362,271.8110885620117,258.4314276123047,1
2020-06-03 00:00:00-04:00,0.013308103144469507,0.028497636136020077,0.06921909167657558,0.09081396242093365,0.012521334755969435,0.03514513742746993,1.0021226779573034,0.974148436839514,273.01244659423827,260.0812469482422,1
2020-06-04 00:00:00-04:00,-0.0026267492980813767,0.027692279866379454,0.048597187426521415,0.09537404231222868,0.01235908060739474,0.034559738646828736,0.8195795365281311,0.9537651792882275,274.265576171875,261.34241607666013,1
2020-06-05 00:00:00-04:00,0.025629618870463,0.049355927084906215,0.0829488635504958,0.1100530583145749,0.013135856613272434,0.034039810498353695,1.5640013702767765,0.9600250124790338,275.7290237426758,262.683830871582,1
2020-06-08 00:00:00-04:00,0.012087345702366692,0.05776454493272709,0.0939614705444618,0.10518380905003522,0.012972025345594782,0.03148074180233836,0.7662755194257148,0.99583515438076,277.15086517333987,263.8301803588867,1
2020-06-09 00:00:00-04:00,-0.007456514898168898,0.041255537631787575,0.07258953383927369,0.09671817275370698,0.013234432493508093,0.029689025589502545,0.8070664249192352,0.9480377246569498,278.4585388183594,265.07581970214846,1
2020-06-10 00:00:00-04:00,-0.00557998847882879,0.021846505041379194,0.05096671492891214,0.11277778603035382,0.012174710671025912,0.02576473509209653,0.9900297548331803,0.9125358326389564,279.9529541015625,266.1361944580078,1
2020-06-11 00:00:00-04:00,-0.0576491816609177,-0.034526051741421204,-0.007789876962546183,0.06750686062009925,0.018036237694908214,0.026207639558636888,2.1096583010233187,0.5477976761841106,280.8316650390625,266.9286532592773,1
2020-06-12 00:00:00-04:00,0.011975917707486738,-0.04737893013691774,-0.00036143407321009846,0.06751593773319864,0.018036452190599052,0.025251881747232755,1.8934192852768652,0.5436182940848262,281.72101135253905,268.0021548461914,1
2020-06-15 00:00:00-04:00,0.009335358906190638,-0.04996922100178669,0.004908874619129255,0.0725509818972796,0.018083653649649385,0.02525818716706116,1.304969033550675,0.4799711704108728,282.68107452392576,269.02314422607424,1
2020-06-16 00:00:00-04:00,0.019248123695779107,-0.02440839773602188,0.015840158324435416,0.060881559993460455,0.017369032238815803,0.024539734156790734,1.3114037887804,0.6678337973760134,283.5112564086914,270.22071044921876,1
2020-06-17 00:00:00-04:00,-0.004154076438677157,-0.023009484001561775,-0.0016656557684222584,0.06743814072881738,0.01717384886024746,0.02423364560534586,0.7991678195980382,0.6107989586145331,284.42139892578126,271.0860198974609,1
2020-06-18 00:00:00-04:00,0.00038490935035273566,0.03715787131790882,0.0013489049887644988,0.050011645403845284,0.016881862571130588,0.021536713267401447,0.7764112050531802,0.6147724918915672,285.10782012939455,271.94855529785156,1
2020-06-19 00:00:00-04:00,-0.005714985720211896,0.019026748412999783,-0.02925364870771019,0.051268657927775685,0.01684876575546235,0.021529868853644683,1.2671939349516723,0.5557522921957858,285.80663604736327,272.6135897827148,1
2020-06-22 00:00:00-04:00,0.006415506342829058,0.016078860144513873,-0.034693808973290885,0.05600778026125197,0.0168685534520131,0.020317294491349842,0.6943944522413935,0.5913049329063848,286.57149810791014,273.23829376220704,1
2020-06-23 00:00:00-04:00,0.004603596961535006,0.0014798692947373127,-0.022964649679627858,0.04795789094461944,0.01672860931917514,0.019851621314949587,0.6430496793894263,0.6255435566204937,287.2344970703125,273.9365173339844,1
2020-06-24 00:00:00-04:00,-0.025508507628075217,-0.019995373461633603,-0.04254477423742464,0.0062535733112139,0.01756972502682495,0.01984047593579856,1.231137721664533,0.32577052620935276,287.3222366333008,274.3365997314453,1
2020-06-25 00:00:00-04:00,0.010720349003350949,-0.009870491945953908,0.02692061290238268,0.018921027677570645,0.017707026332046193,0.019728928065499193,0.8296995107473388,0.4485411558867202,287.5872146606445,274.9087121582031,1
2020-06-26 00:00:00-04:00,-0.023751782182992787,-0.027831905576933935,-0.009334707829200761,-0.009692768020937992,0.018529108712233597,0.019027033580825897,1.1818113305968525,0.17361708212805926,287.4508682250977,275.320478515625,1
2020-06-29 00:00:00-04:00,0.014697667204558007,-0.01983157917903211,-0.004071588222582689,0.0008172994804611644,0.018812186112026834,0.01891175824839051,0.7286825330869111,0.339700101730722,287.46241149902346,275.67473266601564,1
2020-06-30 00:00:00-04:00,0.012809842504980296,-0.01182493580296251,-0.010362565867632179,0.005313447772812507,0.018941253754830783,0.01880230930136007,1.0176102203622015,0.4865782791626397,287.53807830810547,276.1947863769531,1
2020-07-01 00:00:00-04:00,0.007004661105286969,0.021144774914714004,0.0007266037818984827,-0.0009402622583043474,0.018767489765399607,0.016875093478296972,0.655623495258884,0.5679228413862389,287.5245101928711,276.9130383300781,1
2020-07-02 00:00:00-04:00,0.0055070658011329154,0.01587772265110332,0.005850509771601731,0.007207306542183822,0.0187928665472839,0.016876703148408584,0.6298213233194114,0.6323239204649987,287.628239440918,277.5510003662109,1
2020-07-06 00:00:00-04:00,0.015437246548053674,0.056657578156731114,0.027248784214321198,-0.0028019908545069416,0.018205422498536773,0.01647663953861047,0.5840744783024628,0.8138453260173717,287.58687896728514,278.27884399414063,1
2020-07-07 00:00:00-04:00,-0.010313961311242292,0.030611665499741036,0.010173008652548887,-0.024873740739617234,0.01811283040038831,0.016476029045950077,0.7812538280589513,0.6940765107956295,287.21527709960935,278.8740344238281,1
2020-07-08 00:00:00-04:00,0.00764839324143507,0.025359495152800005,0.013234684947660336,-0.010033894635410934,0.01814868717755377,0.016422495079926745,0.520455600827759,0.8121340074867506,287.06649322509764,279.4383563232422,1
2020-07-09 00:00:00-04:00,-0.005692676545476227,0.012430721110104903,0.033838340824719815,-0.010146077983661628,0.018150415634336205,0.016066476121736555,0.7984124892049725,0.8516180304330507,286.91688537597656,279.99366088867185,1
2020-07-10 00:00:00-04:00,0.010210663541543541,0.017166706578632285,0.033316997435623996,0.061134524329040874,0.012263283036719596,0.015809220740597464,0.5944352161012634,0.9870763751446916,287.76636962890626,280.4702764892578,1
2020-07-13 00:00:00-04:00,-0.008658968701749759,-0.0069705485693078995,0.049292095187062124,0.03949726005100107,0.012339986492918327,0.015870368511112582,1.1167317693721615,0.7114064603689525,288.32176971435547,280.94629638671876,1
2020-07-14 00:00:00-04:00,0.012958940285633158,0.01638097484569867,0.04749408926797605,0.043229124670887575,0.012478996373190523,0.01559940844618645,1.0391911092721817,0.8406225917115493,288.93532104492186,281.64027099609376,1
2020-07-15 00:00:00-04:00,0.009187595524848602,0.017933516315316034,0.04374779638818693,0.032931891098918475,0.011946723904071543,0.015411505166161887,0.9953557144015774,0.9506430912402879,289.4117202758789,282.37423828125,1
2020-07-16 00:00:00-04:00,-0.003293855268881818,0.020389337085711334,0.03307351235874845,0.033824147479807554,0.011926108790255883,0.01482038269608036,0.6339325106321295,0.906672922361523,289.8989944458008,283.0400769042969,1
2020-07-17 00:00:00-04:00,0.002899127137026669,0.013004131153784071,0.030394075836243317,0.03642240644552386,0.011924406358380478,0.014601729027909596,0.7362601642035778,0.9452463309913101,290.4239013671875,283.7590570068359,1
2020-07-20 00:00:00-04:00,0.008081463538867517,0.030110380649819746,0.02292994620975186,0.05080354358038863,0.011862133458518108,0.014614842674665696,0.6926068272857481,0.969084071019839,291.1518798828125,284.46290100097656,1
2020-07-21 00:00:00-04:00,0.0021279034334358293,0.019095952472204525,0.03578973763500515,0.04632683559818718,0.011827253779576913,0.014540063967671808,0.7123065344248483,0.9314294377839093,291.8199691772461,285.0915496826172,1
2020-07-22 00:00:00-04:00,0.005691820760735711,0.015565855661007433,0.033778522502781794,0.047460255553763986,0.011840741342985692,0.014462155747003881,0.7233332286165254,0.9879721892916138,292.50755462646487,285.75344421386717,1
2020-07-23 00:00:00-04:00,-0.011931770591539825,0.0067644933817077035,0.027291754003192725,0.06205360250157699,0.010466689521581826,0.014552525059143834,0.9830453938453945,0.8491160770695845,293.3836303710938,286.45070495605466,1
2020-07-24 00:00:00-04:00,-0.006440206017392258,-0.0026108353600500234,0.010359344148290983,0.044021483826338415,0.010509566349599847,0.014248498946218404,0.9673142979432576,0.7756204345822078,294.0117904663086,287.20308166503906,1
2020-07-27 00:00:00-04:00,0.007292233417021121,-0.0033916944477407895,0.02661656099120968,0.07722064223620273,0.008590881929158991,0.014192581790525207,0.6681767621064233,0.8583034678844321,295.08751068115237,287.93660339355466,1
2020-07-28 00:00:00-04:00,-0.00634218858991753,-0.01181513424055003,0.007055196989744106,0.05488436641335426,0.008468512732518418,0.013739853042446758,0.8079467276506365,0.7411380871435167,295.86331329345705,288.60783447265624,1
2020-07-29 00:00:00-04:00,0.012298599848875602,-0.00532336512048559,0.010159627807425409,0.05435188552431147,0.00843713270654276,0.013800426487129125,0.7134552625022749,0.8838106048433686,296.6414306640625,289.19119140625,1
2020-07-30 00:00:00-04:00,-0.003567937028817747,0.003096407497688247,0.009881846507421077,0.04328218623876001,0.008483234873866714,0.013792674734025224,0.9179914554646889,0.8024168525873041,297.2654113769531,289.80902770996096,1
2020-07-31 00:00:00-04:00,0.007902119270656538,0.01757639658212673,0.014919672144377838,0.04576721762722924,0.00854968927622548,0.01376021983785838,1.2466849532413196,0.9570977287214235,297.92885131835936,290.3826983642578,1
2020-08-03 00:00:00-04:00,0.00695248361150691,0.01723317802909352,0.01378303390711455,0.037029024342963845,0.008058589649869118,0.013715598334972556,0.7835713948809121,0.9561783118548859,298.47390899658205,291.03643005371094,1
2020-08-04 00:00:00-04:00,0.00386287841219346,0.02768036882189362,0.01553818730788481,0.05188403258996277,0.007539032455468871,0.013590978013090541,0.6381282784302902,1.0,299.22975158691406,291.7033947753906,1
2020-08-05 00:00:00-04:00,0.0062104540236311845,0.021499714271879578,0.01606189832233862,0.050382968019039076,0.007494671644789071,0.013598266726038302,0.6559614243179842,0.9871013879323495,299.9693405151367,292.34112548828125,1
2020-08-06 00:00:00-04:00,0.006684544369928824,0.032010121562637384,0.035205645440734123,0.063458223258819,0.007291933918507162,0.013291946112254331,0.6921367949205208,0.9942117135410148,300.89556274414065,292.937802734375,1
2020-08-07 00:00:00-04:00,0.0007179160204391355,0.02465407941545661,0.0426638058747566,0.05346511907078022,0.007111889211937581,0.013022501150689389,0.9082723864641687,0.9864511604862147,301.68389587402345,293.5492926025391,1
2020-08-10 00:00:00-04:00,0.002988761470999135,0.02062067751512675,0.038209215350919035,0.06584277425294283,0.006596913925139048,0.012969594344886877,0.7360700609722346,0.9915867839350603,302.6463287353516,294.1543920898437,1
2020-08-11 00:00:00-04:00,-0.008254272897164738,0.008301250783787406,0.03621140128905931,0.04352207684817233,0.006652761473474906,0.01304672919145831,1.1805325457586944,0.7430898414795617,303.2907409667969,294.68531005859376,1
2020-08-12 00:00:00-04:00,0.013942001880515198,0.016048863962936144,0.03789362422440701,0.04843823715022699,0.006993555810229053,0.012617641176485637,0.938696130852995,0.9562273702464367,304.01453399658203,295.2556164550781,1
2020-08-13 00:00:00-04:00,-0.0018077115063857008,0.007477611941765661,0.03972709277165731,0.05000151631203398,0.006937645185295083,0.012520574566552605,0.7382010540912457,0.9238047381711494,304.7592254638672,295.7387884521484,1
2020-08-14 00:00:00-04:00,2.976026399803544e-05,0.00678480779881574,0.03160616040456299,0.04699738609991955,0.006957843416997259,0.012379436050299102,0.8458960027456485,0.9243314952254877,305.4612045288086,296.23730834960935,1
2020-08-17 00:00:00-04:00,0.0031765453167031943,0.006973302356549027,0.027737774090785594,0.041903118678701556,0.006829408039936882,0.012321311594568281,0.6471229965035733,0.9774754345355164,306.09215087890624,296.60815185546875,1
2020-08-18 00:00:00-04:00,0.002160303444288747,0.017547787372818036,0.02599470674028792,0.04193680467051686,0.0068294246687191406,0.012321169766756637,0.7186129661608744,0.9768265469237235,306.7249481201172,296.92118286132813,1
2020-08-19 00:00:00-04:00,-0.004163675408984213,-0.0006222774145634435,0.015416599702799072,0.03172611788204027,0.006910054839912882,0.012280524951103948,1.250674803545449,0.8831049621181264,307.2063980102539,297.252587890625,1
2020-08-20 00:00:00-04:00,0.003113421883186529,0.004304700219006197,0.011814501038535319,0.0474360836138914,0.006136719024676551,0.012167256209173093,0.8003379001364779,0.934673876286891,307.91766052246095,297.63658752441404,1
2020-08-21 00:00:00-04:00,0.0035475690398285575,0.007837546968592735,0.014675531017204424,0.057965450898388005,0.0057808641886329636,0.012158620356430623,1.0637420801967397,0.9880482829653213,308.7812042236328,298.38289733886717,1
2020-08-24 00:00:00-04:00,0.010133315313215041,0.014826639806579278,0.02190333280543122,0.06094945731641599,0.005929106918009175,0.012199721348471415,0.9376571568177546,0.996575921705664,309.6958236694336,299.1265283203125,1
2020-08-25 00:00:00-04:00,0.0034991827093795447,0.016182441209836806,0.034014194620178406,0.07145729756015307,0.0055082257184334805,0.012198488582585322,0.7561461423048977,0.9963371428059632,310.7613250732422,299.8399346923828,1
2020-08-26 00:00:00-04:00,0.010025715411339231,0.030661738105336678,0.030020380583658968,0.06905158582897708,0.005337313331737833,0.01221547234281117,0.9961894286261231,0.9897243827487421,311.8036178588867,300.5081359863281,1
2020-08-27 00:00:00-04:00,0.0021864055915701286,0.029709263338748793,0.03414185303015582,0.07522530236453862,0.005093874428169991,0.012127505557923423,1.142558733371265,0.9450470492485459,312.93504791259767,301.2144873046875,1
2020-08-28 00:00:00-04:00,0.006459517269945536,0.032697123764521496,0.040790935976356524,0.07368634124644036,0.005040358584220633,0.012125804138135316,0.9921527496515696,0.9939097445446659,314.05208892822264,301.96040588378906,1
2020-08-31 00:00:00-04:00,-0.003622691475176909,0.01863384278021618,0.03373675986191027,0.062410316576300584,0.0052187407177612475,0.01174693802900144,1.331993397585496,0.9151021605830232,315.00476989746096,302.71568359375,1
2020-09-01 00:00:00-04:00,0.00941835599486951,0.02464228836120963,0.041223501953727704,0.06828980153811037,0.005408974034770235,0.011711700574471295,1.092192933059977,0.9949033402058256,316.0512268066406,303.4952862548828,1
2020-09-02 00:00:00-04:00,0.014464333834278476,0.029145140188294505,0.06070051894912809,0.07705291425431815,0.00593065470582977,0.011766365765619187,1.3472586222178524,0.961984520642639,317.2393005371094,304.343046875,1
2020-09-03 00:00:00-04:00,-0.034414357497467796,-0.008440180516621765,0.021018331276532187,0.03308115341176254,0.010337706747940899,0.012636203977532694,2.6043386083071116,0.5003723019708088,317.75278625488284,305.11002258300783,1
2020-09-04 00:00:00-04:00,-0.00816479790640745,-0.022847996298091755,0.009102063703699592,0.023911172339108333,0.010569432334411037,0.010064884015288036,2.2840624631205855,0.39491051738547817,318.124201965332,305.76408752441404,1
2020-09-08 00:00:00-04:00,-0.02732286100264858,-0.046090866186539126,-0.02831587336044694,-0.00703275255290603,0.012331249818616887,0.01068441178803413,1.7764716709653758,0.044872377489604966,318.01463470458987,306.3798986816406,1
2020-09-09 00:00:00-04:00,0.019747552404856705,-0.036329685659235555,-0.012582643888112921,0.02100356223401878,0.01295219238897856,0.010893880881045611,1.3957928570959846,0.2671071557270152,318.33916015625,307.0360095214844,1
2020-09-10 00:00:00-04:00,-0.017363906049447597,-0.06656429215125037,-0.03935917758923868,-0.010520374496268414,0.01321024165972917,0.010926580522932324,1.3444216694893938,0.0401546953195468,318.1743438720703,307.51012268066404,1
2020-09-11 00:00:00-04:00,0.0005092965319504206,-0.03280344869553453,-0.04096676218359818,-0.008223590327036012,0.013207820697861928,0.01090432724933672,1.2182432795008609,0.11027024858200231,318.0457427978516,307.9472814941406,1
2020-09-14 00:00:00-04:00,0.013171019899579806,-0.011997644104557725,-0.03457151827456273,0.004809213113250443,0.01354907755693005,0.011010765536392754,0.9315371846635444,0.26882569076437063,318.1209518432617,308.43439331054685,1
2020-09-15 00:00:00-04:00,0.005052747777539723,0.0208880653111565,-0.026165549898534923,0.006688469089793481,0.013576305846977048,0.01097883547279666,0.7422353780223803,0.3304528467357867,318.2258819580078,308.86375305175784,1
2020-09-16 00:00:00-04:00,-0.003968718264480642,-0.0028547302689041487,-0.039080704474828365,0.0005317539816280803,0.01360414374575624,0.010984801995541025,1.1174471743985144,0.2818027586042216,318.23424224853517,309.3287689208984,1
2020-09-17 00:00:00-04:00,-0.008795613513321587,0.005840077935953314,-0.06111295486921198,-0.004122023995159818,0.013719760012383599,0.011056792253441914,1.2261814600063157,0.1744106233136779,318.1697052001953,309.6938726806641,1
2020-09-18 00:00:00-04:00,-0.011512519375509456,-0.0062457910221919155,-0.03884435623236693,-0.018642468503350274,0.013926788767559444,0.010620976438867755,1.3604715178392282,0.09131245973088184,317.87691802978514,310.0206005859375,1
2020-09-21 00:00:00-04:00,-0.011129414390007253,-0.030080522159349088,-0.041717270864559675,-0.03299492041781371,0.014068971526320926,0.010674591919977428,1.2424885176931377,0.14723363850972104,317.3568817138672,310.21910217285154,1
2020-09-22 00:00:00-04:00,0.010184329098247513,-0.025128323694060595,-0.004765140449385585,-0.032946084696322986,0.014071211614517454,0.010221993196489285,0.7873486738514245,0.2407993880018803,316.83235321044924,310.53076171875,1
2020-09-23 00:00:00-04:00,-0.02319112477465557,-0.043942371004458525,-0.04667165765676884,-0.05866704869691863,0.014810500984685296,0.010571081279977985,1.1147792640152405,0.025567351168115145,315.89505767822266,310.62382934570314,1
2020-09-24 00:00:00-04:00,0.0026653520167034817,-0.03288779570190792,-0.027239785055995558,-0.06552682710772262,0.01456141585500747,0.010460993189139341,0.9040496327566951,0.09861500590037871,314.8376708984375,310.67851623535154,1
2020-09-25 00:00:00-04:00,0.016167058559482417,-0.005806767205887908,-0.012016290373597305,-0.05249078404713137,0.015160949222025055,0.010617032498202773,0.8314976836445762,0.2380093473861844,313.98879089355466,310.85040588378905,1
2020-09-28 00:00:00-04:00,0.01660959388369898,0.02208154771767412,-0.008663198927109206,-0.042935217261647285,0.015641807711114963,0.010790955768563126,0.7486217323157378,0.3835345655603386,313.28995819091796,311.10682861328127,1
2020-09-29 00:00:00-04:00,-0.005446106864725686,0.006267027812382642,-0.019018775785147213,-0.04468668895686678,0.015656611608811027,0.010661869863866167,0.5998252341415884,0.33502586867753087,312.56525268554685,311.2810327148438,1
