Date,target
2020-08-28 00:00:00-04:00,-0.022847996298091755
2020-08-31 00:00:00-04:00,-0.046090866186539126
2020-09-01 00:00:00-04:00,-0.036329685659235555
2020-09-02 00:00:00-04:00,-0.06656429215125037
2020-09-03 00:00:00-04:00,-0.03280344869553453
2020-09-04 00:00:00-04:00,-0.011997644104557725
2020-09-08 00:00:00-04:00,0.0208880653111565
2020-09-09 00:00:00-04:00,-0.0028547302689041487
2020-09-10 00:00:00-04:00,0.005840077935953314
2020-09-11 00:00:00-04:00,-0.0062457910221919155
2020-09-14 00:00:00-04:00,-0.030080522159349088
2020-09-15 00:00:00-04:00,-0.025128323694060595
2020-09-16 00:00:00-04:00,-0.043942371004458525
2020-09-17 00:00:00-04:00,-0.03288779570190792
2020-09-18 00:00:00-04:00,-0.005806767205887908
2020-09-21 00:00:00-04:00,0.02208154771767412
2020-09-22 00:00:00-04:00,0.006267027812382642
2020-09-23 00:00:00-04:00,0.037968228638705304
2020-09-24 00:00:00-04:00,0.04185520510800078
2020-09-25 00:00:00-04:00,0.015544781853444212
2020-09-28 00:00:00-04:00,0.01666734580971352
2020-09-29 00:00:00-04:00,0.007702190755854321
2020-09-30 00:00:00-04:00,0.017528079256109885
2020-10-01 00:00:00-04:00,0.01999755633445499
2020-10-02 00:00:00-04:00,0.038970799993057526
2020-10-05 00:00:00-04:00,0.03729099825611093
2020-10-06 00:00:00-04:00,0.04538277101373134
2020-10-07 00:00:00-04:00,0.02104096527393917
2020-10-08 00:00:00-04:00,0.010820800763442495
2020-10-09 00:00:00-04:00,0.0012688183916378382
2020-10-12 00:00:00-04:00,-0.029566380618804455
2020-10-13 00:00:00-04:00,-0.01927872441398948
2020-10-14 00:00:00-04:00,-0.014945324793542047
2020-10-15 00:00:00-04:00,-0.008316579596218454
2020-10-16 00:00:00-04:00,-0.004348330574545756
2020-10-19 00:00:00-04:00,-0.007660537388095245
2020-10-20 00:00:00-04:00,-0.01502686306666523
2020-10-21 00:00:00-04:00,-0.04688807626793412
2020-10-22 00:00:00-04:00,-0.04245398397702271
2020-10-23 00:00:00-04:00,-0.05564225759034103
2020-10-26 00:00:00-04:00,-0.027077985241799274
2020-10-27 00:00:00-04:00,-0.006474995194566402
2020-10-28 00:00:00-04:00,0.051674350199961694
2020-10-29 00:00:00-04:00,0.061397971674149954
2020-10-30 00:00:00-04:00,0.07233404121882492
2020-11-02 00:00:00-05:00,0.07377325951199243
2020-11-03 00:00:00-05:00,0.05359607853910431
2020-11-04 00:00:00-05:00,0.038219669791139665
2020-11-05 00:00:00-05:00,0.008479944145591611
2020-11-06 00:00:00-05:00,0.02267575773610009
2020-11-09 00:00:00-05:00,0.022591748974329917
2020-11-10 00:00:00-05:00,0.018585570143701657
2020-11-11 00:00:00-05:00,-0.0010932784393505868
2020-11-12 00:00:00-05:00,0.012938214679664606
2020-11-13 00:00:00-05:00,-0.007735647326954198
2020-11-16 00:00:00-05:00,-0.014093834482358902
2020-11-17 00:00:00-05:00,0.007209838843862393
2020-11-18 00:00:00-05:00,0.017907143645342405
2020-11-19 00:00:00-05:00,0.01646285121555935
2020-11-20 00:00:00-05:00,0.018940309264170674
2020-11-23 00:00:00-05:00,0.023946581463679895
2020-11-24 00:00:00-05:00,0.009828708459023172
2020-11-25 00:00:00-05:00,0.011112360761514894
2020-11-27 00:00:00-05:00,0.016993280261080823
2020-11-30 00:00:00-05:00,0.01941678928964574
2020-12-01 00:00:00-05:00,0.01133804065843158
2020-12-02 00:00:00-05:00,0.00016367958854845988
2020-12-03 00:00:00-05:00,0.00010908996118819125
2020-12-04 00:00:00-05:00,-0.009598527069922702
2020-12-07 00:00:00-05:00,-0.012002574526959076
2020-12-08 00:00:00-05:00,-0.0015667570534355635
2020-12-09 00:00:00-05:00,0.009049892867200704
2020-12-10 00:00:00-05:00,0.015024387248185445
2020-12-11 00:00:00-05:00,0.012158787844232855
2020-12-14 00:00:00-05:00,0.013075067835896848
2020-12-15 00:00:00-05:00,-0.0021228740923446843
2020-12-16 00:00:00-05:00,-0.0027910153730021925
2020-12-17 00:00:00-05:00,-0.004478290264687268
2020-12-18 00:00:00-05:00,0.008098867869619886
2020-12-21 00:00:00-05:00,0.009786623500585456
2020-12-22 00:00:00-05:00,0.01293431629273134
2020-12-23 00:00:00-05:00,0.01716692487303262
2020-12-24 00:00:00-05:00,-0.0005690621692910902
2020-12-28 00:00:00-05:00,-0.002257035631997528
2020-12-29 00:00:00-05:00,0.0056264341843741406
2020-12-30 00:00:00-05:00,0.019113469736400157
2020-12-31 00:00:00-05:00,0.019738811184878857
2021-01-04 00:00:00-05:00,0.02684423407658776
2021-01-05 00:00:00-05:00,0.020036234641556794
2021-01-06 00:00:00-05:00,0.016704496906099653
2021-01-07 00:00:00-05:00,-0.0016881001706414711
2021-01-08 00:00:00-05:00,-0.014583252646796274
2021-01-11 00:00:00-05:00,-0.00010535691721524909
2021-01-12 00:00:00-05:00,0.013517340755178742
2021-01-13 00:00:00-05:00,0.011717045872852605
2021-01-14 00:00:00-05:00,0.01167889586421933
2021-01-15 00:00:00-05:00,0.023130202293507596
2021-01-19 00:00:00-05:00,0.01357465479061215
2021-01-20 00:00:00-05:00,-0.024694697815708766
2021-01-21 00:00:00-05:00,-0.0172026941816118
2021-01-22 00:00:00-05:00,-0.033457118046687384
2021-01-25 00:00:00-05:00,-0.021228366482728078
2021-01-26 00:00:00-05:00,-0.005836616028191299
2021-01-27 00:00:00-05:00,0.019871325529868145
2021-01-28 00:00:00-05:00,0.022667405659510198
2021-01-29 00:00:00-05:00,0.047666711940222095
2021-02-01 00:00:00-05:00,0.03795545852792026
2021-02-02 00:00:00-05:00,0.022801706153298795
2021-02-03 00:00:00-05:00,0.02155285042193933
2021-02-04 00:00:00-05:00,0.011704255545065045
2021-02-05 00:00:00-05:00,0.012715673356887391
2021-02-08 00:00:00-05:00,0.004583617272256424
2021-02-09 00:00:00-05:00,0.005483658568834704
2021-02-10 00:00:00-05:00,0.0016407508530484893
2021-02-11 00:00:00-05:00,-0.0017403875104899935
2021-02-12 00:00:00-05:00,-0.01428784784113668
2021-02-16 00:00:00-05:00,-0.012235453884438363
2021-02-17 00:00:00-05:00,-0.0015802523203491958
2021-02-18 00:00:00-05:00,-0.021473102268118938
2021-02-19 00:00:00-05:00,-0.024793093505939945
2021-02-22 00:00:00-05:00,0.006588613397128018
2021-02-23 00:00:00-05:00,-0.0024774702212739808
2021-02-24 00:00:00-05:00,-0.02641824628619127
2021-02-25 00:00:00-05:00,-0.014725399799221162
2021-02-26 00:00:00-05:00,0.008597135270913103
2021-03-01 00:00:00-05:00,-0.020175631257193016
2021-03-02 00:00:00-05:00,0.0016299726752524446
2021-03-03 00:00:00-05:00,0.02139366293409628
2021-03-04 00:00:00-05:00,0.04467721751524634
2021-03-05 00:00:00-05:00,0.027187730421236678
2021-03-08 00:00:00-05:00,0.03848373069517885
2021-03-09 00:00:00-05:00,0.022574279265285435
2021-03-10 00:00:00-05:00,0.0197134393345908
2021-03-11 00:00:00-05:00,-0.00520892910523818
2021-03-12 00:00:00-05:00,-0.008385429488044882
2021-03-15 00:00:00-04:00,-0.006392830885633027
2021-03-16 00:00:00-04:00,-0.01296869250909538
2021-03-17 00:00:00-04:00,-0.021323084459261232
2021-03-18 00:00:00-04:00,-0.00128667391171855
2021-03-19 00:00:00-04:00,0.016688951802793728
2021-03-22 00:00:00-04:00,0.008125602989986103
