Date,Adj Close,Close,High,Low,Open,Volume,return_1d,return_5d,return_10d,return_20d,volatility_20d,volatility_60d,volume_ratio,price_position,sma_20,sma_50,sma_200,momentum_10,momentum_20,momentum_60,trend,rsi,macd,macd_signal,macd_diff,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr,target,fear_greed_value,fear_greed_classification,VIX,BTC_Close,BTC_Volume,BTC_return_1d,BTC_return_5d,BTC_return_10d,rsi_7,rsi_30,stoch_k,stoch_d,willr,roc,sma_10,trend_alignment,hist_vol_20,hist_vol_60,vol_ratio,parkinson_vol,atr_20,plus_di,minus_di,adx,di_diff,aroon_up,aroon_down,aroon_osc,trend_strength,linreg_slope_20,linreg_slope_50,obv,mfi,ad,vwap,volume_sma_20,volume_ratio_adv,volume_trend,obv_slope,pv_corr,higher_high,lower_low,gap_up,gap_down,body_size,upper_shadow,lower_shadow,is_doji,bullish_engulfing,bearish_engulfing,resistance_20,support_20,distance_to_resistance,distance_to_support,weekly_return,weekly_high,weekly_low,weekly_range,position_in_weekly_range,monthly_return,monthly_high,monthly_low,position_in_monthly_range,spread,spread_ma,spread_ratio,price_impact,liquidity,intraday_vol,overnight_return,intraday_momentum,fear_greed_ma5,fear_greed_ma10,fear_greed_extreme_fear,fear_greed_extreme_greed,fear_greed_change_5d,vix_ma5,vix_ma20,vix_regime,vix_spike,vix_zscore,btc_return_5d,btc_return_10d,btc_volatility_10d,btc_momentum,composite_sentiment,rsi_research_14,rsi_research_30,rsi_14_ma,rsi_divergence,macd_research,macd_signal_research,macd_crossover,atr_research_14,bollinger_pct_b_research,bb_width_research,bb_squeeze,adx_research,stochastic_k_research,momentum
2021-10-14,147.17684936523438,163.47000122070312,164.00999450683594,160.05999755859375,161.75,15176800,0.0153416224888391,-0.0389205435929143,-0.0013440113471919,0.0340312796978858,0.0167079462284163,0.0126682809780099,1.1696198473470696,0.9083876225292872,163.74949951171874,160.66539978027345,153.1251495742798,-0.0013440113471919,0.0340312796978858,0.0694099212873682,1,50.83302541849323,1.6792486901482846,2.2158490153635007,-0.5366003252152161,163.74949951171874,174.33975272279494,153.15924630064254,0.1293469994431135,0.4868039845013672,3.577141898018973,0.0368874945510993,70.0,Greed,16.860000610351562,57321.5234375,36615791366,-0.0013862839213726,0.0428120224291521,0.1671377723983076,30.415085126768872,53.55854984460304,29.7816993098228,29.67054151893134,-70.2183006901772,-0.13440113471919757,166.8540008544922,1,0.0167079462284165,0.012668280978009894,1.318880300919976,0.012553087698373763,3.704498291015625,23.282761159058904,25.998418058026076,31.52406845867669,-2.715656898967172,84.0,28.000000000000004,56.0,0.56,0.5777370366835018,0.19581613749015284,-37119900,51.28319339871438,25141419.48362432,152.47992244384895,12975840.0,1.1696198473470696,1,1.9587039693926351,-0.36420378534531184,0,1,0,0,0.010521815671738616,0.13670726666589406,0.42784904989821027,0,0,0,171.50999450683594,150.49000549316406,0.04918329495378119,0.0794029218242593,-0.0389205435929143,171.33999633789062,160.05999755859375,0.07047356585874971,0.3023053219090803,0.0340312796978858,171.50999450683594,150.49000549316406,0.6175072555507323,3.9499969482421875,3.2499984741210937,1.2153842470065763,0.013105554739745125,2480951514.526367,0.02442038298758694,0.004658385093167702,0.010633701519030139,72.6,64.7,0,0,-6.0,18.82400016784668,20.792999935150146,0,0,-0.8339613827621092,0.0428120224291521,0.1671377723983076,0.04165342985774388,1,0.7604625882563042,50.83302541849323,53.55854984460304,65.5983372587569,-14.76531184026367,1.6792475993543405,2.2158474112547637,0,3.577141898018973,0.4868039845013672,0.1293469994431135,0,31.52406845867669,29.7816993098228,-0.220001220703125
2021-10-15,150.00384521484375,166.61000061035156,167.1699981689453,164.13999938964844,165.35000610351562,14267400,0.0192084135694663,-0.0212078521000063,-0.0031113759185584,0.0566337414343494,0.017112049760141,0.0127459048091927,1.149657578123678,0.9510043350244398,164.19599990844728,160.93459991455077,153.33139957427977,-0.0031113759185584,0.0566337414343494,0.1038892777809454,1,49.26030593219512,1.6723899445014467,2.10715720119109,-0.4347672566896432,164.19599990844728,174.4566580470093,153.93534176988524,0.1249806102984627,0.6176338139963892,3.529998779296875,0.0310305392833909,71.0,Greed,16.299999237060547,61593.94921875,51780081801,0.0745344074099565,0.124560425813913,0.1956551180061074,42.48283267113547,55.581770108282285,57.205282074449585,30.217763491227043,-42.794717925550415,-0.3111375918558479,166.8020004272461,1,0.01711204976014116,0.012745904809192724,1.342552766265714,0.012676566015282685,3.7889984130859373,22.278457250057738,26.3456268208972,30.2685526072207,-4.067169570839461,80.0,24.0,56.0,0.56,0.522767019630371,0.19139835792715446,-22852500,51.56385558498336,34135081.93490193,152.5506169817993,12410130.0,1.149657578123678,1,4.246332560435271,-0.23862017157243764,0,0,1,0,0.007562538276334736,0.1848177505615035,0.39934231067511355,0,0,0,171.50999450683594,150.49000549316406,0.029409962658507642,0.09675286632335536,-0.0212078521000063,171.2899932861328,160.05999755859375,0.07016116393121934,0.583259620989471,0.0566337414343494,171.50999450683594,150.49000549316406,0.7668888459790675,3.029998779296875,3.3009986877441406,0.9179036606547507,0.016693422904134992,2377091522.70813,0.018324757589666955,0.011500610930284873,0.007620166073940942,72.0,69.1,0,0,-3.0,18.329999923706055,20.567499923706055,0,0,-1.0585723900209512,0.124560425813913,0.1956551180061074,0.037462159398964856,1,0.7756350425142835,49.260305932195116,55.581770108282285,64.58296385901384,-15.32265792681872,1.6723889345070688,2.107155715905225,0,3.529998779296875,0.6176338139963892,0.1249806102984627,0,30.2685526072207,57.205282074449585,-0.5200042724609375
2021-10-18,149.94984436035156,166.5500030517578,168.61000061035156,165.91000366210938,166.47999572753906,12672900,-0.0003601077868913,-0.0005400644396318,-0.0023958904090808,0.088846729480815,0.015308425578602,0.0127399196443954,1.03428772898885,0.9501900359155196,164.8754997253418,161.11559997558595,153.52879959106446,-0.0023958904090808,0.088846729480815,0.1056160629751215,1,50.97228167065023,1.6431715784857488,2.014360076650022,-0.371188498164273,164.8754997253418,173.70302412683395,156.04797532384964,0.107081093506282,0.5948455790239995,3.462855747767857,0.0263584467679907,78.0,Extreme Greed,16.309999465942383,62026.078125,38055562075,0.0076755998930302,0.0805730318337636,0.1493153946045275,38.215738085296806,56.51531793372649,56.68128578986576,47.88942239137938,-43.31871421013424,-0.23958904090808364,166.76200103759766,1,0.015308425578602116,0.012739919644395371,1.201610842603446,0.012351214980520874,3.5644989013671875,21.761566217128124,26.856455276118723,28.5288468439243,-5.094889058990599,76.0,20.0,56.0,0.56,0.3789852171015891,0.19619980609431156,-35525400,51.366060074074746,27470076.329268605,152.61765621765144,12252780.0,1.03428772898885,1,1.1516722590335906,-0.13493138153453413,1,0,0,0,0.0004203381743379147,0.7629629211006685,0.21110841099312225,1,0,0,171.50999450683594,152.5800018310547,0.02978079474148515,0.08387872089297858,-0.0005400644396318,168.61000061035156,160.05999755859375,0.0534174883304486,0.7590646990271857,0.088846729480815,171.50999450683594,152.5800018310547,0.7379823891097504,2.6999969482421875,3.2324989318847654,0.8352661532568262,-0.0003478335314985448,2110671533.6746216,0.016218146429202215,-0.0007802945941794969,0.00042051493281705687,73.4,71.5,0,1,7.0,17.591999816894532,20.097499942779542,0,0,-1.0420815872954379,0.0805730318337636,0.1493153946045275,0.03779663558294397,1,0.7834801337600825,50.97228167065023,56.51531793372649,63.719557291545584,-12.747275620895351,1.6431706433057514,2.0143587013853304,0,3.462855747767857,0.5948455790239995,0.107081093506282,0,28.5288468439243,56.68128578986576,-0.399993896484375
2021-10-19,151.7685089111328,168.57000732421875,168.64999389648438,166.5800018310547,167.39999389648438,8053900,0.0121285153734473,0.0194122321118703,-0.0005335962050073,0.1019088248926733,0.0153682703675184,0.0127947644254098,0.6598593418693898,0.9776059461230964,165.65500030517578,161.34040008544923,153.74229961395264,-0.0005335962050073,0.1019088248926733,0.1115727933314914,1,55.02687852522647,1.7626940362084156,1.9640268685617008,-0.201332832353285,165.65500030517578,172.61562015789994,158.6943804524516,0.084037545982929,0.7093927754079353,3.479997907366072,0.0167881974806027,75.0,Greed,15.699999809265137,64261.9921875,40471196346,0.036047967727284,0.1210796282755373,0.169075314466135,45.12124914502073,58.36909953222205,74.32324920341104,62.73660568924212,-25.67675079658896,-0.05335962050073695,166.75300140380858,1,0.015368270367518512,0.012794764425409822,1.2011374228194327,0.012342411141529735,3.5709983825683596,21.73645875614486,25.451562711405764,27.020742812475063,-3.715103955260904,72.0,16.0,56.0,0.56,0.24394014975181647,0.2044687354922437,-27471500,55.87797177545341,34901554.76048216,152.66261026378353,12205480.0,0.6598593418693898,0,-0.07012442795634867,-0.4126980972035283,1,0,0,0,0.006940816141059022,0.038641004282797306,0.3961329510021451,0,0,0,171.50999450683594,155.10000610351562,0.017440748975958514,0.07990746061246606,0.0194122321118703,168.64999389648438,160.05999755859375,0.05366735267346267,0.990688404381175,0.1019088248926733,171.50999450683594,155.10000610351562,0.8208416051030039,2.0699920654296875,3.237498474121094,0.6393800898984647,0.01835264269570444,1357645981.9885254,0.012365544449838598,0.005103517437117162,0.006989327780130504,72.8,73.1,0,0,-3.0,16.761999702453615,19.66449990272522,0,0,-1.2743627223873137,0.1210796282755373,0.169075314466135,0.03702061810988177,1,0.7826084389501068,55.02687852522647,58.36909953222205,63.23031162039236,-8.203433095165884,1.7626931703009916,1.9640255951684626,0,3.4799979073660716,0.7093927754079353,0.084037545982929,0,27.020742812475063,74.32324920341104,-0.089996337890625
2021-10-20,153.812255859375,170.83999633789062,170.8699951171875,167.4600067138672,168.3000030517578,8185600,0.0134661500566106,0.0611179896763391,0.0107679092381032,0.0957603253485759,0.0151431269763888,0.0128749243469267,0.6791366428965523,1.0,166.40149993896483,161.5720001220703,153.9682495880127,0.0107679092381032,0.0957603253485759,0.128029051042338,1,63.71306461015472,2.017331050771673,1.9746877050036955,0.0426433457679782,166.40149993896483,172.03808301567489,160.76491686225478,0.0677467820756125,0.8937222550010248,3.423567635672433,-0.0176187928550566,82.0,Extreme Greed,15.489999771118164,65992.8359375,40788955582,0.0269341751022882,0.0714175138068744,0.2048737355511427,63.46153658052293,60.73416886823707,94.14848604786597,75.05100701371424,-5.851513952134032,1.0767909238103224,166.93500061035155,1,0.01514312697638892,0.012874924346926659,1.1761721131979854,0.012499820517072926,3.527997589111328,26.53870238706557,21.17672677122965,26.168776908337815,5.36197561583592,100.0,12.0,88.0,0.88,0.16414315359932857,0.2217258558696922,-19285900,62.273911165371324,42943131.97871938,152.71335378695298,12052950.0,0.6791366428965523,0,-0.6312214728654006,-0.6452934390720806,1,0,0,0,0.014867673499062626,0.008797325899309549,0.24633407464750287,0,0,0,171.50999450683594,157.6699981689453,0.003921787539846215,0.0770896654838217,0.0611179896763391,170.8699951171875,160.05999755859375,0.06753715933699483,0.9972249041561506,0.0957603253485759,171.50999450683594,157.6699981689453,0.9515897148678416,3.4099884033203125,3.300498199462891,1.0331738414143778,0.019799183292435518,1398427874.0234375,0.0202613686362895,-0.0016017337647831111,0.015092057279117698,75.2,74.5,0,1,12.0,16.13199977874756,19.395499849319457,0,0,-1.3166465636059066,0.0714175138068744,0.2048737355511427,0.03216393208038786,1,0.8187495794707219,63.713064610154724,60.73416886823707,63.4272903179567,0.2857742921980204,2.017330249005539,1.974686525935878,1,3.423567635672433,0.8937222550010248,0.0677467820756125,0,26.168776908337815,94.14848604786597,1.8199920654296875
2021-10-21,152.60580444335938,169.5,171.3300018310547,168.67999267578125,170.75999450683594,8415200,-0.0078435750796924,0.0368874945510993,-0.0034687303815245,0.0516193553932882,0.0137266531738674,0.0129386173028084,0.7097299000034157,0.9819650549064866,166.81750030517577,161.73880004882812,154.1579995727539,-0.0034687303815245,0.0516193553932882,0.1173368715216975,1,54.94366916247904,2.0869491628539265,1.9971399965737413,0.0898091662801849,166.81750030517577,172.04471683615168,161.59028377419986,0.0626698820137365,0.7565896858230411,3.2771399361746654,0.0050737499135784,84.0,Extreme Greed,15.010000228881836,62210.171875,45908121370,-0.0573193136612958,0.0216446872860187,0.0822023162920952,63.21839864444169,58.868056171688096,82.4454581435979,83.63906446495831,-17.554541856402096,-0.34687303815245096,166.8760009765625,1,0.013726653173867525,0.012938617302808424,1.060905725288594,0.012209994198720923,3.3704978942871096,25.871851998926427,22.122935796292985,24.8402281731888,3.748916202633442,96.0,8.0,88.0,0.88,0.12596258866159146,0.23937100230717298,-27701100,61.671390750697974,39735857.861566834,152.76555239785867,11856905.0,0.7097299000034157,0,-0.25373990770449273,-0.7239819523019432,1,0,0,0,0.007433595910536504,0.21509636035953036,0.30943565707573517,0,0,0,171.50999450683594,160.05999755859375,0.011858374671598452,0.055693229742809734,0.0368874945510993,171.3300018310547,164.13999938964844,0.043804084733411366,0.7454796648585326,0.0516193553932882,171.50999450683594,160.05999755859375,0.824454581435979,2.6500091552734375,3.230998229980469,0.8201827938758903,-0.011035943583708388,1426376400.0,0.015518910989232616,-0.0004682851367923138,-0.00737874529965212,78.0,75.3,0,1,14.0,15.761999702453613,19.21449990272522,0,0,-1.4661370942503757,0.0216446872860187,0.0822023162920952,0.03756443939454562,1,0.7865257711436908,54.94366916247904,58.868056171688096,62.90999968993899,-7.966330527459952,2.0869484204778814,1.9971389048442787,0,3.2771399361746654,0.7565896858230411,0.0626698820137365,0,24.8402281731888,82.4454581435979,-0.589996337890625
2021-10-22,154.65859985351562,171.77999877929688,172.08999633789062,169.6999969482422,170.02999877929688,8817900,0.01345132023184,0.0310305392833909,0.0091645960956792,0.0536065128377765,0.0137985701405677,0.0129962782429664,0.747743515468918,1.0,167.25450057983397,161.9386001586914,154.33754959106446,0.0091645960956792,0.0536065128377765,0.1227450900607638,1,59.263527620055456,2.2995906158212165,2.0576301204232363,0.2419604953979801,167.25450057983397,172.61174775526834,161.8972534043996,0.0640610226554381,0.9223716072141076,3.1257106236049106,-0.0110024415128603,75.0,Greed,15.43000030517578,60692.265625,38434082775,-0.0243996472642762,-0.0139935165772016,0.0829964163412275,89.69075640072002,62.307959397743794,97.4231289272677,91.33902437291052,-2.5768710727323003,0.9164596095679212,167.03200073242186,1,0.013798570140567852,0.012996278242966355,1.0617324346711106,0.012138856559477515,3.361498260498047,23.97166938879691,23.194711582048168,22.378855519655076,0.7769578067487437,100.0,4.0,96.0,0.96,0.1372105763370794,0.2631227234546162,-18883200,60.46126638980475,46266286.589596406,152.82421769799262,11792680.0,0.747743515468918,0,-0.17369215621923204,-0.8141090235490425,1,0,0,0,0.010187449135148742,0.12970612458580996,0.13807611520069463,0,0,0,172.08999633789062,160.05999755859375,0.00180461963439664,0.06822680931416815,0.0310305392833909,172.08999633789062,165.91000366210938,0.03724906599584773,0.9498385233030132,0.0536065128377765,172.08999633789062,160.05999755859375,0.974231289272677,2.3899993896484375,3.2119987487792967,0.7440847822735748,0.01796519095516413,1514738851.235962,0.014056339509539818,0.0031268364560287612,0.010292301432475707,78.8,75.4,0,0,4.0,15.58799991607666,19.098499917984007,0,0,-1.2625759523271758,-0.0139935165772016,0.0829964163412275,0.03939604035913683,1,0.7550404708421766,59.263527620055456,62.307959397743794,62.27536519284597,-3.011837572790512,2.299589928435978,2.057629109562619,0,3.1257106236049106,0.9223716072141076,0.0640610226554381,0,22.378855519655076,97.4231289272677,1.55999755859375
2021-10-25,153.9022979736328,170.94000244140625,172.9600067138672,170.47999572753906,172.7100067138672,10159200,-0.0048899542662697,0.0263584467679907,0.0258041470685754,0.023715455834175,0.0129218427884181,0.0129621600396999,0.8728138736785945,0.9888357740332272,167.45250091552734,162.15780029296874,154.51214958190917,0.0258041470685754,0.023715455834175,0.1262353657675932,1,54.52381038882087,2.372975629045669,2.120699222147723,0.2522764068979461,167.45250091552734,173.05417266915023,161.85082916190444,0.0669046054612071,0.811291135867017,3.054997035435268,-0.0066690030031981,72.0,Greed,15.239999771118164,63039.82421875,31064911614,0.0346128236844363,-0.044747458974891,0.0234743025628214,81.25528312439188,59.73296567816,84.34106326478711,88.06988344521756,-15.658936735212883,2.580414706857548,167.46200103759764,1,0.012921842788418302,0.012962160039699896,0.9968896193876551,0.012083842748385289,3.267498779296875,26.56070057067998,23.731596319906156,20.201629499438692,2.829104250773824,96.0,0.0,96.0,0.96,0.1855263157894695,0.27950591125121854,-29042400,59.97650527487388,39875860.38397283,152.89233204903616,11639595.0,0.8728138736785945,0,-0.18248914860916415,-0.8048135145416133,1,0,0,0,0.010354535200545868,0.10080600504522243,0.18548575647572757,0,0,0,172.9600067138672,160.05999755859375,0.011817036642159532,0.06364809130350797,0.0263584467679907,172.9600067138672,166.5800018310547,0.038299944847419894,0.6833851525877739,0.023715455834175,172.9600067138672,160.05999755859375,0.8434106326478712,2.480010986328125,3.1964996337890623,0.7758521102623662,-0.005596105090073585,1736613672.8027344,0.014359393723125833,0.005413947730697028,-0.010248417599759266,77.6,75.5,0,0,-6.0,15.373999977111817,18.922499895095825,0,0,-1.299958915869017,-0.044747458974891,0.0234743025628214,0.03803646929948449,1,0.7259914351412814,54.52381038882087,59.73296567816,61.25151157052861,-6.727701181707744,2.3729749925778663,2.1206982861656685,0,3.054997035435268,0.811291135867017,0.0669046054612071,0,20.201629499438692,84.34106326478711,4.3000030517578125
2021-10-26,154.31643676757812,171.39999389648438,172.49000549316406,170.5399932861328,171.0,8015100,0.0026909526647269,0.0167881974806027,0.0365263259787065,0.0320327071698942,0.0128292357712346,0.0129376957096723,0.7048748324129328,0.9949494299096002,167.71850051879883,162.4072003173828,154.6788995361328,0.0365263259787065,0.0320327071698942,0.1338228218070778,1,54.70354191256162,2.4401230275149715,2.184583983221173,0.2555390442937986,167.71850051879883,173.54643292975803,161.89056810783964,0.0694965956997208,0.8158490111143568,2.9728546142578125,-0.0054258617788686,76.0,Extreme Greed,15.979999542236328,60363.79296875,34878965587,-0.0424498526632005,-0.029679694664081,-0.0086774150878108,75.83606713886196,63.12511040896599,87.90688596724685,89.89035938643387,-12.093114032753144,3.652632597870653,168.06600036621094,1,0.012829235771234728,0.012937695709672252,0.991616749932027,0.011825026012474354,3.1829994201660154,27.294594600539817,22.777519920399058,18.84019402864788,4.517074680140759,92.0,0.0,92.0,0.92,0.22024803448440308,0.2933474141609764,-21027300,65.30291980649181,38930450.37583486,152.94576840157444,11370955.0,0.7048748324129328,0,-0.23457765320422982,-0.8122731716181815,0,0,0,0,0.002333686760373796,0.5589768067858149,0.23589940217221197,0,0,0,172.9600067138672,160.05999755859375,0.009101592024122062,0.06616100782791931,0.0167881974806027,172.9600067138672,167.4600067138672,0.032843662841824973,0.7163613059303977,0.0320327071698942,172.9600067138672,160.05999755859375,0.8790688596724685,1.95001220703125,3.112000274658203,0.6266105510692551,0.0038122235574375996,1373788091.079712,0.011403580158077485,0.0003509860637466388,0.0023391455934758773,77.8,75.3,0,1,1.0,15.429999923706054,18.558999872207643,0,0,-0.9754110170934833,-0.029679694664081,-0.0086774150878108,0.0401309727521327,1,0.7255241968780783,54.70354191256162,63.12511040896599,60.19978752322452,-5.496245610662903,2.4401224381929296,2.1845831165711207,0,2.9728546142578125,0.8158490111143568,0.0694965956997208,0,18.84019402864788,87.90688596724685,6.0399932861328125
2021-10-27,151.10227966308594,167.8300018310547,170.6999969482422,167.33999633789062,170.32000732421875,9847000,-0.0208284258608886,-0.0176187928550566,0.0424223716214577,0.0113287430996389,0.0137777708144485,0.0132146543362101,0.8581674938668085,0.947501368150035,167.81250076293946,162.62360046386718,154.81694953918458,0.0424223716214577,0.0113287430996389,0.0977173294594033,1,45.93525766247196,2.1801380264806767,2.183694791873074,-0.0035567653923971,167.81250076293946,173.58066910547993,162.044332420399,0.0687453952037682,0.5015170386053188,3.084997994559152,0.0160876894404145,73.0,Greed,16.979999542236328,58482.38671875,43657076893,-0.0311677937629597,-0.0364112112720294,-0.0498952069606998,55.007832386919915,58.47205597014227,60.2325485116777,77.49349924790388,-39.7674514883223,4.242237162145779,168.7490005493164,1,0.013777770814448706,0.013214654336210043,1.0426130312539197,0.012028858057040214,3.292999267578125,20.72243117642196,29.358649961950157,17.59807596061352,-8.636218785528197,88.0,0.0,88.0,0.88,0.1939171697860297,0.2928893002513496,-30874300,58.984126079403,31955523.717917774,153.00095478721232,11474450.0,0.8581674938668085,0,0.6008742138038671,-0.873611669466904,0,0,0,0,0.014836474206027926,0.11309212946353558,0.14583494171234462,0,0,0,172.9600067138672,160.05999755859375,0.03056667357947476,0.04629687295292159,-0.0176187928550566,172.9600067138672,167.33999633789062,0.03358438209015324,0.08718942855668955,0.0113287430996389,172.9600067138672,160.05999755859375,0.602325485116777,3.3600006103515625,3.187000274658203,1.0542831254421254,-0.024242567380135898,1652622028.0303955,0.019727574365092135,-0.006300972057897937,-0.014619571313334453,76.0,75.6,0,0,-9.0,15.727999877929687,18.279999876022337,0,0,-0.571635597718171,-0.0364112112720294,-0.0498952069606998,0.041419476691855514,1,0.697618266253782,45.935257662471955,58.47205597014227,58.3699741242969,-12.43471646182494,2.180137480812135,2.1836939894193237,0,3.084997994559152,0.5015170386053188,0.0687453952037682,0,17.59807596061352,60.2325485116777,6.8300018310546875
